Time (msec),Boost Error* (psi),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (1-byte)** (degrees),Final Fueling Base (2-byte)* (lambda),Fine Learning Knock Correction (degrees),IAM (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost (2-byte)** (psi relative sea level),Throttle Opening Angle (%)
203037,1.46,0.68,2711,0.00,0.99,0.00,1.0000,45.00,57,0,0,0,21,30.56,0.00,-5.09,14.90
203049,1.43,0.69,2703,0.00,0.99,0.00,1.0000,45.00,57,0,0,0,21,33.01,0.00,-5.09,14.90
203301,1.52,0.68,2698,0.00,0.99,0.00,1.0000,45.00,57,0,0,0,21,30.55,0.00,-5.09,14.90
203437,1.54,0.67,2715,0.00,0.99,0.00,1.0000,45.00,57,0,0,0,21,28.20,0.00,-5.09,14.90
203449,1.43,0.70,2713,0.00,0.99,0.00,1.0000,45.00,57,0,0,0,21,31.69,0.00,-5.07,15.29
203449,1.38,0.70,2700,0.00,0.99,0.00,1.0000,45.00,57,0,0,0,21,31.47,0.00,-5.07,15.29
203458,1.20,0.69,2698,0.00,0.99,0.00,1.0000,45.00,57,0,0,0,21,31.26,0.00,-5.07,15.29
203593,1.34,0.67,2701,0.00,0.99,0.00,1.0000,45.50,57,0,0,0,21,30.45,0.00,-5.07,14.90
203605,1.28,0.74,2712,0.00,0.99,0.00,1.0000,45.00,57,0,0,0,21,30.54,0.00,-5.07,14.90
203605,1.35,0.67,2704,0.00,0.99,0.00,1.0000,45.50,57,0,0,0,21,30.35,0.00,-5.07,14.90
203828,1.39,0.67,2714,0.00,0.99,0.00,1.0000,45.00,57,0,0,0,21,30.25,0.00,-5.07,14.90
203840,1.39,0.67,2716,0.00,0.99,0.00,1.0000,45.00,57,0,0,0,21,30.25,0.00,-5.07,14.90
203849,1.48,0.65,2700,0.00,0.99,0.00,1.0000,45.50,57,0,0,0,21,29.43,0.00,-5.07,14.51
204015,1.51,0.68,2705,0.00,0.99,0.00,1.0000,45.50,57,0,0,0,21,26.05,0.00,-5.07,14.51
204038,1.55,0.65,2720,0.00,0.99,0.00,1.0000,45.50,57,0,0,0,21,28.93,0.00,-5.07,14.51
204053,1.59,0.64,2699,0.00,0.99,0.00,1.0000,46.00,57,0,0,0,21,29.12,0.00,-5.07,14.51
204209,1.61,0.64,2701,0.00,0.99,0.00,1.0000,46.00,57,0,0,0,21,29.23,0.00,-5.09,14.51
204245,1.62,0.64,2712,0.00,0.99,0.00,1.0000,46.00,57,0,0,0,21,28.62,0.00,-5.07,14.51
204402,1.72,0.60,2723,0.00,0.99,0.00,1.0000,46.00,57,0,0,0,21,27.09,0.00,-5.09,14.12
204437,1.90,0.59,2702,0.00,0.99,0.00,1.0000,46.50,57,0,0,0,21,26.60,0.00,-5.07,13.73
204448,2.08,0.59,2715,0.00,0.99,0.00,1.0000,46.00,57,0,0,0,21,26.24,0.00,-5.07,13.73
204554,2.14,0.58,2721,0.00,0.99,0.00,1.0000,46.00,57,0,0,0,21,26.33,0.00,-5.07,13.73
204554,2.15,0.59,2703,0.00,0.99,0.00,1.0000,46.00,57,0,0,0,21,26.90,0.00,-5.07,13.73
204636,2.19,0.51,2699,0.00,0.99,0.00,1.0000,46.00,57,0,0,0,21,25.64,0.00,-5.07,13.33
204813,2.35,0.56,2714,0.00,0.99,0.00,1.0000,46.00,57,0,0,0,21,25.03,0.00,-5.09,13.33
204837,2.37,0.56,2705,0.00,0.99,0.00,1.0000,46.00,57,0,0,0,21,23.04,0.00,-5.07,13.33
204895,2.40,0.55,2703,0.00,0.99,0.00,1.0000,46.00,57,0,0,0,21,25.14,0.00,-5.07,13.33
205016,2.42,0.57,2715,0.00,0.99,0.00,1.0000,46.00,57,0,0,0,21,25.78,0.00,-5.07,13.33
205051,0.65,0.54,2713,0.00,0.99,0.00,1.0000,46.00,57,0,0,0,21,23.70,0.00,-5.07,12.55
205197,2.91,0.48,2703,0.00,0.99,0.00,1.0000,46.00,57,0,0,0,21,21.61,0.00,-5.07,12.16
205242,3.08,0.48,2716,0.00,1.00,0.00,1.0000,46.00,57,0,0,0,21,21.45,0.00,-5.07,11.76
205244,3.17,0.51,2712,0.00,1.00,0.00,1.0000,46.00,57,0,0,0,21,19.78,0.00,-5.07,11.37
205397,3.61,0.40,2692,0.00,1.00,0.00,1.0000,46.00,57,0,0,0,21,17.65,0.00,-5.09,10.20
205432,3.95,0.38,2702,0.00,1.00,0.00,1.0000,45.50,57,0,0,0,21,16.80,0.00,-5.09,9.80
205441,4.22,0.37,2713,0.00,1.01,0.00,1.0000,45.50,57,0,0,0,21,16.67,0.00,-5.09,9.80
205662,4.16,0.36,2689,0.00,1.00,0.00,1.0000,40.50,57,0,0,0,21,16.25,0.00,-5.09,9.41
205662,4.26,0.37,2682,0.00,1.01,0.00,1.0000,42.00,57,0,0,0,21,16.58,0.00,-5.07,9.80
205665,4.40,0.37,2712,0.00,1.01,0.00,1.0000,44.00,57,0,0,0,21,16.41,0.00,-5.09,9.80
205722,4.16,0.34,2685,0.00,1.00,0.00,1.0000,39.00,57,0,0,0,21,15.10,0.00,-5.09,9.41
205901,4.17,0.33,2686,0.00,1.00,0.00,1.0000,37.00,57,0,0,0,21,14.61,0.00,-5.09,9.41
205937,4.31,0.32,2680,0.00,1.00,0.00,1.0000,35.50,57,0,0,0,21,14.82,0.00,-5.09,9.41
205946,4.38,0.32,2676,0.00,1.00,0.00,1.0000,34.00,57,0,0,0,21,14.55,0.00,-5.09,9.41
206113,4.37,0.32,2662,0.00,1.00,0.00,1.0000,32.50,57,0,0,0,21,13.95,0.00,-5.09,9.02
206149,4.44,0.31,2660,0.00,1.00,0.00,1.0000,31.00,57,0,0,0,21,13.29,0.00,-5.10,8.63
206318,4.74,0.28,2662,0.00,1.00,0.00,1.0000,26.50,57,0,0,0,21,12.25,0.00,-5.10,8.24
206330,4.63,0.28,2664,0.00,1.00,0.00,1.0000,28.00,57,0,0,0,21,12.31,0.00,-5.09,8.24
206330,4.52,0.23,2675,0.00,1.00,0.00,1.0000,29.50,57,0,0,0,21,12.96,0.00,-5.09,8.63
206529,4.77,0.26,2643,0.00,0.83,0.00,1.0000,25.00,57,0,0,0,21,11.50,0.00,-5.10,7.84
206541,4.77,0.23,2644,0.00,0.83,0.00,1.0000,24.00,57,0,0,0,21,10.36,0.00,-5.10,7.06
206553,4.84,0.22,2631,0.00,0.83,0.00,1.0000,24.00,57,0,0,0,21,9.79,0.00,-5.09,7.06
206729,4.88,0.22,2642,0.00,0.83,0.00,1.0000,24.00,57,0,0,0,21,9.69,0.00,-5.10,7.06
206767,4.99,0.20,2638,0.00,0.83,0.00,1.0000,24.00,57,0,0,0,21,8.66,0.00,-5.10,6.67
206779,5.05,0.21,2623,0.00,0.83,0.00,1.0000,24.00,57,0,0,0,21,8.83,0.00,-5.10,6.27
206932,5.14,0.20,2604,0.00,0.83,0.00,1.0000,24.00,57,0,0,0,21,8.78,0.00,-5.10,6.27
206945,5.17,0.19,2607,0.00,0.83,0.00,1.0000,24.00,57,0,0,0,21,8.53,0.00,-5.12,6.27
206982,5.26,0.20,2609,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.32,0.00,-5.12,6.27
207147,5.31,0.20,2604,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.49,0.00,-5.12,6.27
207183,5.31,0.19,2596,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.44,0.00,-5.12,6.27
207192,5.30,0.20,2580,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.49,0.00,-5.12,6.27
207361,5.32,0.20,2564,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.49,0.00,-5.12,5.88
207363,5.32,0.20,2569,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.70,0.00,-5.12,6.27
207539,5.32,0.20,2562,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.70,0.00,-5.14,5.88
207617,5.33,0.20,2572,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.44,0.00,-5.14,5.88
207617,5.33,0.20,2557,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.27,0.00,-5.14,5.88
207676,5.34,0.20,2554,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.44,0.00,-5.14,5.88
207805,5.33,0.19,2552,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.32,0.00,-5.16,5.88
207826,5.34,0.20,2548,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.40,0.00,-5.16,5.88
207838,5.35,0.20,2526,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.36,0.00,-5.14,5.88
208015,5.32,0.19,2518,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.23,0.00,-5.14,5.88
208046,5.33,0.20,2512,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.44,0.00,-5.16,5.88
208058,5.31,0.20,2504,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.32,0.00,-5.16,5.88
208234,5.35,0.19,2498,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.10,0.00,-5.16,5.88
208271,5.35,0.19,2497,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.02,0.00,-5.16,5.88
208330,5.35,0.19,2486,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,7.85,0.00,-5.16,5.88
208380,5.37,0.19,2484,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.10,0.00,-5.18,5.88
208484,5.37,0.20,2478,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.32,0.00,-5.16,5.88
208638,5.34,0.20,2466,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.10,0.00,-5.18,5.88
208674,5.36,0.19,2458,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,7.98,0.00,-5.18,5.88
208686,5.34,0.20,2463,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.36,0.00,-5.18,5.88
208698,5.34,0.20,2454,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.06,0.00,-5.20,5.88
208872,5.33,0.20,2443,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.06,0.00,-5.18,5.88
208882,5.35,0.20,2443,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.15,0.00,-5.20,5.88
209048,5.35,0.20,2439,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.32,0.00,-5.20,5.88
209082,5.38,0.20,2430,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.06,0.00,-5.20,5.49
209085,5.35,0.20,2420,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.10,0.00,-5.20,5.49
209262,5.35,0.20,2416,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.10,0.00,-5.22,5.49
209277,5.36,0.20,2411,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,7.89,0.00,-5.20,5.49
209442,5.34,0.20,2406,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,7.72,0.00,-5.20,5.49
209487,5.35,0.19,2396,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,10.11,0.00,-5.22,5.49
209490,5.37,0.19,2392,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,7.76,0.00,-5.22,5.49
209654,5.37,0.20,2399,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,7.89,0.00,-5.22,5.49
209690,5.37,0.20,2384,0.00,0.83,0.00,1.0000,24.00,61,0,0,0,21,7.93,0.00,-5.22,5.49
209699,5.35,0.20,2392,0.00,0.83,0.00,1.0000,24.00,61,0,0,0,21,7.89,0.00,-5.22,5.49
209864,5.38,0.20,2381,0.00,0.83,0.00,1.0000,24.00,61,0,0,0,21,7.85,0.00,-5.20,5.49
209891,5.38,0.19,2369,0.00,0.83,0.00,1.0000,24.00,61,0,0,0,21,7.59,0.00,-5.22,5.49
209903,5.39,0.20,2356,0.00,0.83,0.00,1.0000,24.00,61,0,0,0,21,8.02,0.00,-5.20,5.49
210069,5.39,0.20,2355,0.00,0.83,0.00,1.0000,24.00,61,0,0,0,21,7.93,0.00,-5.20,5.49
210092,5.40,0.20,2345,0.00,0.83,0.00,1.0000,24.00,61,0,0,0,21,7.68,0.00,-5.20,5.49
210104,5.40,0.13,2346,0.00,0.83,0.00,1.0000,24.00,61,0,0,0,21,7.72,0.00,-5.20,5.49
210302,5.42,0.19,2340,0.00,0.83,0.00,1.0000,24.00,61,0,0,0,21,7.47,0.00,-5.20,5.49
210325,5.40,0.19,2335,0.00,0.83,0.00,1.0000,25.50,61,0,0,0,21,5.12,0.00,-5.20,5.49
210337,5.05,0.20,2366,0.00,0.83,0.00,1.0000,30.50,61,0,0,0,21,10.94,0.00,-5.18,7.84
210490,4.98,0.30,2383,0.00,0.77,0.00,1.0000,28.50,61,0,0,0,21,12.37,0.00,-5.20,8.24
210537,4.84,0.34,2322,0.00,0.82,0.00,1.0000,40.50,61,0,0,0,21,13.16,0.00,-5.22,9.02
210537,4.67,0.43,2294,0.00,0.82,0.00,1.0000,41.50,61,0,0,0,21,17.34,0.00,-5.20,10.20
210714,2.57,0.64,2334,0.00,0.73,0.00,1.0000,44.00,61,0,0,0,21,24.40,0.00,-5.18,13.73
210714,4.04,0.57,2355,0.00,0.74,0.00,1.0000,42.50,61,0,0,0,21,20.52,0.00,-5.16,12.94
210867,2.29,0.59,2340,0.00,0.75,0.00,1.0000,44.00,61,0,0,0,21,22.20,0.00,-5.16,13.33
210867,2.44,0.56,2317,0.00,0.81,0.00,1.0000,44.00,61,0,0,0,21,21.43,0.00,-5.20,12.94
210939,2.43,0.55,2327,0.00,0.82,0.00,1.0000,44.50,61,0,0,0,21,21.60,0.00,-5.18,12.94
211106,2.40,0.58,2318,0.00,0.82,0.00,1.0000,44.50,61,0,0,0,21,22.81,0.00,-5.18,12.94
211106,2.37,0.56,2335,0.00,0.98,0.00,1.0000,44.50,61,0,0,0,21,21.73,0.00,-5.18,12.94
211117,2.33,0.58,2338,0.00,0.82,0.00,1.0000,44.50,61,0,0,0,21,22.46,0.00,-5.18,12.94
211317,0.62,0.56,2343,0.00,0.95,0.00,1.0000,44.50,61,0,0,0,21,21.68,0.00,-5.18,12.55
211329,2.62,0.53,2321,0.00,0.95,0.00,1.0000,44.00,61,0,0,0,21,20.99,0.00,-5.18,12.16
211549,2.64,0.55,2331,0.00,0.95,0.00,1.0000,44.50,61,0,0,0,21,21.44,0.00,-5.18,12.55
211573,2.55,0.59,2330,0.00,0.96,0.00,1.0000,44.50,61,0,0,0,21,20.69,0.00,-5.18,12.94
211573,2.42,0.61,2338,0.00,0.97,0.00,1.0000,44.50,61,0,0,0,21,23.75,0.00,-5.18,13.33
211585,2.28,0.60,2347,0.00,0.98,0.00,1.0000,44.50,61,0,0,0,21,23.53,0.00,-5.18,13.33
211737,2.24,0.62,2340,0.00,0.98,0.00,1.0000,44.00,61,0,0,0,21,24.37,0.00,-5.20,13.73
211785,1.96,0.61,2336,0.00,0.98,0.00,1.0000,44.50,61,0,0,0,21,24.07,0.00,-5.18,13.73
211785,1.92,0.62,2337,0.00,0.98,0.00,1.0000,44.50,61,0,0,0,21,24.40,0.00,-5.18,13.73
211945,1.92,0.62,2331,0.00,0.98,0.00,1.0000,44.50,59,0,0,0,21,24.17,0.00,-5.20,13.73
211981,2.06,0.61,2339,0.00,0.98,0.00,1.0000,44.50,59,0,0,0,21,23.28,0.00,-5.18,12.94
212122,2.21,0.58,2351,0.00,0.99,0.00,1.0000,44.50,59,0,0,0,21,22.63,0.00,-5.18,12.55
212131,2.14,0.60,2348,0.00,0.99,0.00,1.0000,44.50,59,0,0,0,21,25.36,0.00,-5.20,12.94
212178,2.35,0.59,2352,0.00,0.99,0.00,1.0000,44.50,59,0,0,0,21,20.81,0.00,-5.20,12.94
212336,2.27,0.58,2341,0.00,0.99,0.00,1.0000,44.50,59,0,0,0,21,20.73,0.00,-5.20,12.94
212371,2.22,0.59,2334,0.00,0.99,0.00,1.0000,44.50,59,0,0,0,21,23.20,0.00,-5.20,12.94
212380,2.25,0.59,2348,0.00,0.99,0.00,1.0000,44.50,59,0,0,0,21,25.32,0.00,-5.20,12.55
212536,2.31,0.53,2348,0.00,0.99,0.00,1.0000,44.50,59,0,0,0,21,23.81,0.00,-5.20,12.94
212571,2.15,0.62,2360,0.00,0.99,0.00,1.0000,44.50,59,0,0,0,21,24.25,0.00,-5.20,13.33
212571,2.04,0.62,2367,0.00,0.99,0.00,1.0000,44.50,59,0,0,0,21,24.33,0.00,-5.20,13.33
212762,1.96,0.64,2355,0.00,0.99,0.00,1.0000,44.50,59,0,0,0,21,24.86,0.00,-5.20,13.73
212774,1.90,0.62,2353,0.00,0.99,0.00,1.0000,44.50,59,0,0,0,21,24.59,0.00,-5.20,13.73
212941,1.81,0.65,2355,0.00,0.99,0.00,1.0000,44.50,59,0,0,0,21,25.48,0.00,-5.20,13.73
212965,1.78,0.71,2353,0.00,0.99,0.00,1.0000,44.50,59,0,0,0,21,25.48,0.00,-5.20,13.73
212977,1.76,0.63,2356,0.00,0.99,0.00,1.0000,44.50,59,0,0,0,21,24.76,0.00,-5.20,13.73
213142,1.78,0.64,2368,0.00,0.99,0.00,1.0000,44.50,59,0,0,0,21,25.21,0.00,-5.20,13.73
213142,1.76,0.64,2370,0.00,0.99,0.00,1.0000,44.50,59,0,0,0,21,24.94,0.00,-5.20,13.73
213177,1.78,0.63,2375,0.00,0.99,0.00,1.0000,44.50,59,0,0,0,21,25.12,0.00,-5.20,13.73
213355,1.83,0.62,2378,0.00,0.99,0.00,1.0000,44.50,59,0,0,0,21,24.58,0.00,-5.20,13.73
213367,1.82,0.62,2362,0.00,0.99,0.00,1.0000,44.50,59,0,0,0,21,24.50,0.00,-5.20,13.73
213543,1.83,0.63,2370,0.00,0.99,0.00,1.0000,44.50,59,0,0,0,21,25.03,0.00,-5.20,13.73
213555,1.83,0.63,2369,0.00,0.99,0.00,1.0000,44.50,59,0,0,0,21,24.84,0.00,-5.22,13.73
213564,1.86,0.61,2366,0.00,0.99,0.00,1.0000,44.50,59,0,0,0,21,23.97,0.00,-5.20,12.94
213732,2.00,0.61,2374,0.00,0.99,0.00,1.0000,45.00,59,0,0,0,21,24.60,0.00,-5.20,12.94
213768,1.93,0.65,2384,0.00,0.99,0.00,1.0000,45.00,59,0,0,0,21,25.31,0.00,-5.20,13.73
213777,1.99,0.60,2387,0.00,0.99,0.00,1.0000,44.50,59,0,0,0,21,23.71,0.00,-5.22,12.94
213933,2.15,0.57,2388,0.00,0.99,0.00,1.0000,44.50,59,0,0,0,21,22.53,0.00,-5.22,12.55
213969,2.40,0.53,2389,0.00,0.99,0.00,1.0000,44.50,59,0,0,0,21,20.72,0.00,-5.20,12.16
213978,2.71,0.48,2386,0.00,0.99,0.00,1.0000,44.50,59,0,0,0,21,18.71,0.00,-5.22,11.37
214145,2.90,0.51,2378,0.00,0.99,0.00,1.0000,44.00,59,0,0,0,21,17.64,0.00,-5.20,10.98
214169,3.24,0.45,2377,0.00,1.00,0.00,1.0000,43.50,59,0,0,0,21,17.88,0.00,-5.22,10.59
214192,3.16,0.51,2384,0.00,1.00,0.00,1.0000,44.00,59,0,0,0,21,20.48,0.00,-5.22,11.76
214374,3.02,0.50,2380,0.00,1.00,0.00,1.0000,44.00,59,0,0,0,21,19.63,0.00,-5.22,10.98
214374,3.19,0.48,2378,0.00,1.00,0.00,1.0000,44.00,59,0,0,0,21,18.79,0.00,-5.20,10.98
214541,3.22,0.49,2394,0.00,1.00,0.00,1.0000,44.00,59,0,0,0,21,19.71,0.00,-5.22,10.98
214574,3.21,0.49,2397,0.00,1.00,0.00,1.0000,44.00,59,0,0,0,21,19.43,0.00,-5.22,10.98
214577,3.23,0.49,2391,0.00,1.00,0.00,1.0000,44.00,59,0,0,0,21,19.58,0.00,-5.22,11.37
214743,3.11,0.50,2399,0.00,0.99,0.00,1.0000,44.00,59,0,0,0,21,19.95,0.00,-5.20,11.76
214766,2.97,0.54,2400,0.00,0.99,0.00,1.0000,44.00,59,0,0,0,21,21.71,0.00,-5.22,12.16
214778,2.82,0.58,2396,0.00,0.99,0.00,1.0000,44.50,59,0,0,0,21,20.40,0.00,-5.22,11.37
214933,2.91,0.45,2397,0.00,0.99,0.00,1.0000,44.50,59,0,0,0,21,21.06,0.00,-5.22,11.76
214968,2.77,0.54,2395,0.00,0.99,0.00,1.0000,44.50,59,0,0,0,21,21.79,0.00,-5.22,12.16
215163,2.87,0.49,2396,0.00,0.99,0.00,1.0000,45.00,59,0,0,0,21,19.65,0.00,-5.22,11.37
215202,3.23,0.48,2396,0.00,0.99,0.00,1.0000,44.00,59,0,0,0,21,19.47,0.00,-5.22,10.98
215211,3.05,0.47,2400,0.00,0.99,0.00,1.0000,44.00,59,0,0,0,21,18.72,0.00,-5.22,10.98
215214,2.99,0.50,2393,0.00,0.99,0.00,1.0000,44.50,59,0,0,0,21,19.90,0.00,-5.22,11.37
215378,3.23,0.48,2420,0.00,0.99,0.00,1.0000,44.00,59,0,0,0,21,19.12,0.00,-5.22,10.98
215391,3.27,0.48,2415,0.00,0.99,0.00,1.0000,44.00,59,0,0,0,21,19.13,0.00,-5.22,10.98
215484,3.26,0.48,2416,0.00,0.99,0.00,1.0000,44.00,59,0,0,0,21,19.35,0.00,-5.20,10.98
215566,3.27,0.47,2425,0.00,0.99,0.00,1.0000,44.00,59,0,0,0,21,18.90,0.00,-5.22,10.98
215578,3.29,0.48,2420,0.00,0.99,0.00,1.0000,44.00,59,0,0,0,21,19.21,0.00,-5.20,10.98
215755,3.31,0.50,2424,0.00,0.99,0.00,1.0000,44.00,59,0,0,0,21,17.70,0.00,-5.22,10.59
215791,3.50,0.44,2427,0.00,0.99,0.00,1.0000,43.50,59,0,0,0,21,17.84,0.00,-5.20,10.59
215791,3.52,0.46,2433,0.00,0.99,0.00,1.0000,43.50,59,0,0,0,21,18.70,0.00,-5.20,10.98
215969,3.56,0.46,2427,0.00,0.99,0.00,1.0000,43.50,59,0,0,0,21,18.47,0.00,-5.22,10.98
216005,3.66,0.42,2421,0.00,0.99,0.00,1.0000,43.50,59,0,0,0,21,16.92,0.00,-5.22,10.20
216017,3.84,0.40,2422,0.00,0.99,0.00,1.0000,43.00,59,0,0,0,21,16.51,0.00,-5.20,9.80
216182,3.88,0.42,2425,0.00,1.00,0.00,1.0000,43.00,59,0,0,0,21,17.45,0.00,-5.20,10.20
216215,3.87,0.42,2432,0.00,0.99,0.00,1.0000,43.00,59,0,0,0,21,17.06,0.00,-5.20,10.20
216254,3.88,0.39,2425,0.00,0.99,0.00,1.0000,43.00,59,0,0,0,21,15.86,0.00,-5.20,9.41
216384,4.07,0.36,2424,0.00,1.00,0.00,1.0000,42.50,59,0,0,0,21,14.51,0.00,-5.20,9.02
216384,4.29,0.36,2430,0.00,1.00,0.00,1.0000,41.50,59,0,0,0,21,14.50,0.00,-5.20,9.02
216538,4.26,0.36,2414,0.00,1.00,0.00,1.0000,40.00,59,0,0,0,21,14.46,0.00,-5.20,9.02
216582,4.27,0.34,2434,0.00,1.00,0.00,1.0000,39.00,59,0,0,0,21,13.79,0.00,-5.20,9.02
216738,4.33,0.34,2426,0.00,1.00,0.00,1.0000,37.50,59,0,0,0,21,13.82,0.00,-5.20,9.02
216773,4.27,0.35,2409,0.00,1.00,0.00,1.0000,36.00,59,0,0,0,21,14.18,0.00,-5.20,8.63
216773,4.24,0.32,2421,0.00,0.99,0.00,1.0000,34.50,59,0,0,0,21,12.96,0.00,-5.22,8.63
216950,4.31,0.38,2434,0.00,0.99,0.00,1.0000,33.00,59,0,0,0,21,12.37,0.00,-5.20,8.63
216977,4.50,0.29,2445,0.00,1.00,0.00,1.0000,32.00,59,0,0,0,21,11.87,0.00,-5.20,8.24
216977,4.58,0.31,2436,0.00,1.00,0.00,1.0000,30.50,59,0,0,0,21,10.26,0.00,-5.20,8.24
217131,4.65,0.31,2438,0.00,1.00,0.00,1.0000,29.50,59,0,0,0,21,12.43,0.00,-5.20,8.24
217167,4.68,0.29,2431,0.00,1.00,0.00,1.0000,28.00,59,0,0,0,21,11.63,0.00,-5.20,7.84
217274,4.93,0.24,2394,0.00,1.00,0.00,1.0000,25.50,59,0,0,0,21,9.64,0.00,-5.22,7.06
217274,4.83,0.25,2421,0.00,1.00,0.00,1.0000,26.50,59,0,0,0,21,10.00,0.00,-5.20,7.45
217353,5.04,0.22,2440,0.00,1.00,0.00,1.0000,24.00,59,0,0,0,21,9.28,0.00,-5.22,6.67
217536,5.26,0.22,2413,0.00,1.00,0.00,1.0000,24.00,59,0,0,0,21,9.02,0.00,-5.22,6.27
217571,5.38,0.20,2398,0.00,1.00,0.00,1.0000,24.00,59,0,0,0,21,8.15,0.00,-5.22,6.27
217571,5.47,0.21,2423,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.57,0.00,-5.22,6.27
217749,5.49,0.21,2396,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.36,0.00,-5.20,6.27
217772,5.54,0.20,2422,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.06,0.00,-5.22,5.88
217781,5.60,0.21,2388,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.27,0.00,-5.20,5.88
217925,5.40,0.20,2386,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,8.02,0.00,-5.22,5.49
217925,5.58,0.20,2408,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,7.80,0.00,-5.22,5.49
218125,5.38,0.20,2404,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,7.89,0.00,-5.22,5.49
218185,5.34,0.20,2395,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,7.93,0.00,-5.22,5.49
218185,5.33,0.20,2401,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,7.85,0.00,-5.20,5.49
218351,5.33,0.20,2385,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,7.72,0.00,-5.22,5.49
218375,5.33,0.20,2390,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,7.89,0.00,-5.20,5.49
218387,5.33,0.20,2369,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,7.72,0.00,-5.22,5.49
218546,5.35,0.19,2361,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,7.68,0.00,-5.20,5.49
218581,5.33,0.13,2361,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,7.68,0.00,-5.20,5.49
218581,5.33,0.20,2360,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,7.89,0.00,-5.20,5.49
218734,5.34,0.20,2349,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,7.98,0.00,-5.20,5.49
218770,5.38,0.19,2360,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,7.47,0.00,-5.20,5.49
218923,5.36,0.20,2351,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,7.80,0.00,-5.20,5.49
218946,5.41,0.20,2332,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,7.76,0.00,-5.18,5.49
218956,5.38,0.20,2348,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,7.63,0.00,-5.20,5.49
219112,5.40,0.20,2327,0.00,0.83,0.00,1.0000,24.00,59,0,0,0,21,7.63,0.00,-5.18,5.49
