Time (msec),Boost Error* (psi),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (1-byte)** (degrees),Final Fueling Base (2-byte)* (lambda),Fine Learning Knock Correction (degrees),IAM (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost (2-byte)** (psi relative sea level),Throttle Opening Angle (%)
64032,1.66,0.74,3205,0.00,0.80,0.00,1.0000,47.50,43,7,2,2,21,39.56,0.00,-4.64,19.22
64173,1.45,0.73,3208,0.00,0.81,0.00,1.0000,47.50,43,7,2,2,21,39.06,0.00,-4.66,18.82
64219,1.50,0.73,3235,0.00,0.81,0.00,1.0000,47.50,43,7,2,2,21,39.06,0.00,-4.64,18.82
64219,1.48,0.73,3228,0.00,0.81,0.00,1.0000,47.50,43,7,2,2,21,39.31,0.00,-4.66,18.82
64408,1.41,0.74,3232,0.00,0.81,0.00,1.0000,47.50,43,7,2,2,21,39.81,0.00,-4.64,18.82
64457,1.40,0.74,3236,0.00,0.81,0.00,1.0000,47.50,43,7,2,2,21,40.30,0.00,-4.66,18.82
64581,1.34,0.75,3235,0.00,0.94,0.00,1.0000,47.50,43,7,2,2,21,39.68,0.00,-4.64,18.82
64660,1.29,0.73,3236,0.00,0.94,0.00,1.0000,47.50,43,7,2,2,21,39.93,0.00,-4.66,18.82
64765,1.29,0.73,3225,0.00,0.95,0.00,1.0000,47.00,43,7,2,2,21,39.93,0.00,-4.66,18.82
64799,1.28,0.75,3219,0.00,0.95,0.00,1.0000,47.00,43,7,2,2,21,40.18,0.00,-4.66,18.82
64799,1.23,0.75,3221,0.00,0.95,0.00,1.0000,47.00,43,7,2,2,21,40.59,0.00,-4.66,18.82
64799,1.19,0.76,3225,0.00,0.95,0.00,1.0000,47.00,43,7,2,2,21,41.18,0.00,-4.66,18.82
64984,1.11,0.78,3225,0.00,0.95,0.00,1.0000,46.50,43,7,2,2,21,41.65,0.00,-4.66,18.82
65033,0.95,0.79,3225,0.00,0.95,0.00,1.0000,46.50,43,7,2,2,21,42.12,0.00,-4.66,18.82
65033,0.93,0.79,3233,0.00,0.95,0.00,1.0000,46.50,43,7,2,2,21,42.21,0.00,-4.66,18.82
65203,0.92,0.79,3246,0.00,0.95,0.00,1.0000,46.50,43,7,2,2,21,42.56,0.00,-4.66,18.82
65237,0.81,0.79,3248,0.00,0.95,0.00,1.0000,46.50,43,7,2,2,21,43.14,0.00,-4.66,18.82
65237,0.78,0.80,3252,0.00,0.95,0.00,1.0000,46.50,43,7,2,2,21,43.39,0.00,-4.66,19.22
65407,0.68,0.80,3248,0.00,0.95,0.00,1.0000,46.50,43,7,2,2,21,42.74,0.00,-4.66,19.22
65443,0.59,0.82,3248,0.00,0.95,0.00,1.0000,46.50,43,7,2,2,21,44.03,0.00,-4.66,18.82
65443,0.54,0.80,3255,0.00,0.95,0.00,1.0000,46.50,43,7,2,2,21,43.12,0.00,-4.66,18.82
65614,0.54,0.81,3253,0.00,0.95,0.00,1.0000,46.50,43,7,2,2,21,43.38,0.00,-4.66,18.82
65692,0.57,0.79,3254,0.00,0.95,0.00,1.0000,46.50,43,7,2,2,21,43.49,0.00,-4.66,18.82
65712,0.53,0.81,3254,0.00,0.96,0.00,1.0000,46.50,43,7,2,2,21,44.66,0.00,-4.66,18.82
65833,0.52,0.80,3258,0.00,0.97,0.00,1.0000,46.00,43,7,2,2,21,44.14,0.00,-4.66,18.82
65892,0.51,0.81,3243,0.00,0.98,0.00,1.0000,46.50,43,7,2,2,21,43.37,0.00,-4.66,18.82
66018,0.47,0.80,3245,0.00,0.98,0.00,1.0000,46.50,43,7,2,2,21,43.50,0.00,-4.66,18.82
66035,0.48,0.81,3246,0.00,0.98,0.00,1.0000,46.00,43,7,2,2,21,44.01,0.00,-4.68,18.82
66095,0.43,0.81,3248,0.00,0.98,0.00,1.0000,46.00,43,7,2,2,21,44.02,0.00,-4.68,18.82
66192,0.45,0.82,3250,0.00,0.98,0.00,1.0000,46.00,43,7,2,2,21,43.89,0.00,-4.66,18.82
66238,0.44,0.82,3253,0.00,0.98,0.00,1.0000,46.00,43,7,2,2,21,43.25,0.00,-4.68,18.82
66238,0.43,0.82,3253,0.00,0.98,0.00,1.0000,46.00,43,7,2,2,21,43.63,0.00,-4.66,18.82
66406,0.41,0.81,3255,0.00,0.98,0.00,1.0000,46.00,43,7,2,2,21,42.85,0.00,-4.68,18.82
66441,0.44,0.82,3254,0.00,0.98,0.00,1.0000,46.00,43,7,2,2,21,43.75,0.00,-4.66,18.82
66582,0.46,0.81,3262,0.00,0.98,0.00,1.0000,46.00,43,7,2,2,21,44.13,0.00,-4.68,18.82
66628,0.43,0.81,3258,0.00,0.98,0.00,1.0000,46.00,43,7,2,2,21,43.49,0.00,-4.68,18.82
66641,0.44,0.80,3256,0.00,0.98,0.00,1.0000,46.00,43,7,2,2,21,43.10,0.00,-4.66,18.04
66796,0.63,0.74,3262,0.00,0.99,0.00,1.0000,46.50,43,7,2,2,21,39.63,0.00,-4.68,17.65
66832,0.84,0.74,3264,0.00,0.99,0.00,1.0000,47.00,43,7,2,2,21,40.63,0.00,-4.66,18.04
66832,0.93,0.77,3267,0.00,0.99,0.00,1.0000,47.00,43,7,2,2,21,41.66,0.00,-4.68,18.04
67015,0.92,0.76,3268,0.00,0.99,0.00,1.0000,47.00,43,7,2,2,21,41.77,0.00,-4.68,18.04
67050,0.92,0.77,3265,0.00,0.99,0.00,1.0000,47.00,43,7,2,2,21,41.79,0.00,-4.68,18.04
67050,0.85,0.77,3270,0.00,0.99,0.00,1.0000,46.50,41,7,2,2,21,41.01,0.00,-4.68,18.04
67224,0.84,0.76,3270,0.00,0.99,0.00,1.0000,46.50,41,7,2,2,21,41.40,0.00,-4.68,18.04
67268,0.86,0.76,3271,0.00,0.99,0.00,1.0000,46.50,41,7,2,2,21,41.27,0.00,-4.68,18.04
67268,0.87,0.76,3271,0.00,0.99,0.00,1.0000,46.50,41,7,2,2,21,41.01,0.00,-4.68,18.04
67443,0.85,0.76,3272,0.00,0.99,0.00,1.0000,47.00,41,7,2,2,21,41.91,0.00,-4.68,17.65
67453,0.92,0.75,3273,0.00,0.99,0.00,1.0000,47.00,41,7,2,2,21,41.52,0.00,-4.68,17.65
67625,1.00,0.76,3276,0.00,0.99,0.00,1.0000,47.00,41,7,2,2,21,41.52,0.00,-4.68,18.04
67660,1.01,0.75,3278,0.00,0.99,0.00,1.0000,47.00,41,7,2,2,21,40.63,0.00,-4.68,18.04
67660,0.99,0.76,3275,0.00,0.99,0.00,1.0000,47.00,41,7,2,2,21,41.78,0.00,-4.68,18.04
67816,0.96,0.76,3280,0.00,0.99,0.00,1.0000,47.00,41,7,2,2,21,42.16,0.00,-4.68,18.04
67844,0.96,0.77,3297,0.00,0.99,0.00,1.0000,46.50,41,7,2,2,21,41.02,0.00,-4.68,18.04
67844,0.95,0.75,3280,0.00,0.99,0.00,1.0000,47.00,41,7,2,2,21,41.27,0.00,-4.68,18.04
68033,0.94,0.76,3282,0.00,0.99,0.00,1.0000,47.00,41,7,2,2,21,41.14,0.00,-4.68,18.04
68068,0.97,0.77,3281,0.00,0.99,0.00,1.0000,47.00,41,7,2,2,21,41.92,0.00,-4.68,18.04
68081,0.90,0.75,3282,0.00,0.99,0.00,1.0000,46.50,41,7,2,2,21,42.17,0.00,-4.68,18.04
68252,0.96,0.75,3284,0.00,0.99,0.00,1.0000,47.00,41,7,2,2,21,40.63,0.00,-4.68,17.25
68286,1.18,0.64,3282,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,33.07,0.00,-4.70,15.29
68286,1.87,0.58,3280,0.00,1.09,0.00,1.0000,47.50,41,7,2,2,21,30.81,0.00,-4.68,14.90
68459,2.37,0.55,3282,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,30.07,0.00,-4.68,14.90
68484,2.63,0.55,3278,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,30.38,0.00,-4.68,14.90
68641,2.80,0.56,3280,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,30.39,0.00,-4.68,14.90
68675,2.86,0.57,3280,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,31.21,0.00,-4.68,15.29
68675,2.82,0.57,3282,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,30.70,0.00,-4.68,15.29
68848,2.84,0.57,3279,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,31.54,0.00,-4.68,15.29
68884,2.80,0.59,3276,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,32.00,0.00,-4.68,15.29
68884,2.77,0.58,3274,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,31.22,0.00,-4.68,15.29
69051,2.75,0.58,3278,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,32.32,0.00,-4.68,16.08
69109,2.76,0.62,3274,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,33.83,0.00,-4.68,16.47
69127,2.53,0.64,3274,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,34.84,0.00,-4.68,16.47
69285,2.36,0.65,3274,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,35.95,0.00,-4.68,16.86
69427,2.29,0.69,3293,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,37.60,0.00,-4.68,17.25
69613,1.80,0.72,3295,0.00,0.98,0.00,1.0000,47.50,41,7,2,2,21,39.24,0.00,-4.68,18.04
69613,1.93,0.70,3290,0.00,0.98,0.00,1.0000,47.50,41,7,2,2,21,38.73,0.00,-4.68,17.65
69656,1.56,0.76,3292,0.00,0.98,0.00,1.0000,47.00,41,7,2,2,21,42.94,0.00,-4.68,19.22
69656,1.25,0.80,3290,0.00,0.98,0.00,1.0000,46.50,41,7,2,2,21,43.87,0.00,-4.68,19.22
69656,0.91,0.81,3290,0.00,0.98,0.00,1.0000,46.00,41,7,2,2,21,44.28,0.00,-4.68,19.61
69829,0.72,0.83,3290,0.00,0.98,0.00,1.0000,46.50,41,7,2,2,21,45.44,0.00,-4.68,20.39
69865,0.55,0.91,3291,0.00,0.98,0.00,1.0000,45.50,41,7,2,2,21,50.75,0.00,-4.68,22.35
69865,0.89,0.99,3294,0.00,0.97,0.00,1.0000,44.00,41,7,2,2,21,55.72,0.00,-4.33,25.10
70019,1.39,1.21,3300,0.00,0.89,0.00,1.0000,41.00,41,7,2,2,21,66.80,5.49,-3.33,30.59
70068,0.75,1.27,3293,0.00,0.87,0.00,1.0000,36.50,41,7,2,2,21,69.89,1.96,-1.88,31.37
70068,-0.34,1.32,3298,0.00,0.96,0.00,1.0000,36.00,41,7,2,2,21,72.40,2.35,-0.87,31.37
70143,-0.73,1.34,3299,0.00,0.96,0.00,1.0000,37.50,41,7,2,2,21,73.61,0.39,-1.04,30.20
70239,-1.36,1.35,3302,0.00,0.96,0.00,1.0000,37.00,41,7,2,2,21,74.01,0.00,-1.35,29.80
70391,-1.69,1.38,3303,0.00,0.96,0.00,1.0000,36.50,41,7,2,2,21,75.41,0.00,-1.47,29.02
70429,-2.32,1.41,3308,0.00,0.97,0.00,1.0000,35.50,41,7,2,2,21,76.01,0.00,-1.66,29.02
70429,-2.39,1.47,3313,0.00,0.97,0.00,1.0000,34.00,41,7,2,2,21,80.74,0.00,-1.68,30.20
70601,-2.86,1.50,3290,0.00,0.98,0.00,1.0000,33.00,41,7,2,2,21,83.47,0.00,-1.47,30.20
70631,-3.33,1.53,3298,0.00,0.96,0.00,1.0000,32.50,41,7,2,2,21,85.15,0.00,-1.37,30.59
70631,-3.24,1.62,3310,0.00,0.89,0.00,1.0000,31.50,41,7,2,2,21,89.01,16.47,-1.47,32.94
70814,-2.39,1.72,3315,0.00,0.86,0.00,1.0000,30.50,41,7,2,2,21,96.63,29.02,-4.51,36.08
70835,-2.12,1.83,3317,0.00,0.85,0.00,1.0000,29.00,41,7,2,2,21,101.28,30.59,1.64,37.25
70849,-2.94,1.91,3322,0.00,0.86,0.00,1.0000,27.50,41,7,2,2,21,106.97,28.63,2.09,39.61
71018,-2.64,2.07,3328,0.00,0.82,0.00,1.0000,24.50,41,7,2,2,21,119.43,25.10,2.38,53.33
71034,-1.73,2.31,3334,0.00,0.77,0.00,1.0000,20.50,41,7,2,2,21,132.57,24.71,3.56,73.73
71236,-1.65,2.50,3343,0.00,0.79,0.00,1.0000,17.50,41,7,2,2,21,142.29,27.84,5.94,100.00
71236,-0.24,2.59,3358,0.00,0.79,0.00,1.0000,15.50,41,7,2,2,21,148.95,27.84,7.19,100.00
71236,0.12,2.69,3374,0.00,0.77,0.00,1.0000,14.50,41,7,2,2,21,150.66,29.02,5.72,100.00
71440,0.64,2.69,3374,0.00,0.77,0.00,1.0000,14.50,41,7,2,2,21,147.97,28.63,11.85,100.00
71440,0.90,2.68,3392,0.00,0.77,0.00,1.0000,14.50,41,7,2,2,21,149.28,29.02,12.43,100.00
71504,0.90,2.72,3399,0.00,0.77,0.00,1.0000,14.50,41,7,2,2,21,150.30,29.41,12.84,100.00
71615,0.84,2.56,3379,0.00,0.77,0.00,1.0000,14.00,41,7,2,2,21,147.32,29.41,13.07,100.00
71641,0.65,2.59,3386,0.00,0.78,0.00,1.0000,14.00,41,7,2,2,21,153.01,29.41,13.07,100.00
71641,0.45,2.60,3406,0.00,0.78,0.00,1.0000,14.00,41,7,2,2,21,155.39,29.41,12.84,100.00
71816,0.35,2.66,3396,0.00,0.78,0.00,1.0000,17.00,41,7,2,2,21,156.67,29.41,12.67,100.00
71852,0.35,2.65,3437,0.00,0.78,0.00,1.0000,17.50,41,7,2,2,21,150.61,29.41,12.67,100.00
72021,0.44,2.68,3440,0.00,0.78,0.00,1.0000,17.50,41,7,2,2,21,153.36,29.41,12.63,100.00
72047,0.43,2.67,3440,0.00,0.78,0.00,1.0000,17.50,41,7,2,2,21,150.96,29.80,12.63,100.00
72047,0.17,2.67,3443,0.00,0.78,0.00,1.0000,17.00,41,7,2,2,21,149.00,29.41,12.63,100.00
72196,-0.02,2.67,3441,0.00,0.78,0.00,1.0000,17.00,41,7,2,2,21,149.60,29.41,12.30,100.00
72221,-0.38,2.69,3469,0.00,0.78,0.00,1.0000,17.50,41,7,2,2,21,154.32,28.63,12.10,100.00
72221,-0.70,2.57,3483,0.00,0.78,0.00,1.0000,17.50,41,7,2,2,21,155.02,27.84,11.47,100.00
72416,-0.59,2.64,3480,0.00,0.78,0.00,1.0000,17.50,39,7,2,2,21,156.35,27.84,11.60,100.00
72425,-0.48,2.60,3469,0.00,0.78,0.00,1.0000,17.00,39,7,2,2,21,160.08,27.45,11.60,100.00
72595,-0.43,2.69,3484,0.00,0.78,0.00,1.0000,17.00,39,7,2,2,21,158.71,27.45,11.66,100.00
72656,-0.42,2.69,3505,0.00,0.78,0.00,1.0000,17.50,39,7,2,2,21,154.34,27.06,11.66,100.00
72772,-0.47,2.69,3513,0.00,0.78,0.00,1.0000,17.50,39,7,2,2,21,155.39,26.67,11.60,100.00
72816,-0.42,2.66,3507,0.00,0.78,0.00,1.0000,17.00,39,7,2,2,21,150.91,23.92,11.47,100.00
72828,-0.93,2.59,3532,0.00,0.78,0.00,1.0000,16.50,39,7,2,2,21,153.59,11.76,10.94,64.71
72828,-8.57,2.00,3504,0.00,0.85,0.00,1.0000,19.50,39,7,2,2,21,82.07,0.00,3.23,19.22
72991,-6.61,0.58,3487,0.00,0.94,0.00,1.0000,38.00,39,7,2,2,21,29.14,0.00,-4.78,13.73
73017,-1.91,0.16,3466,0.00,1.13,0.00,1.0000,31.00,39,7,2,2,21,7.51,0.00,-4.78,8.63
73177,2.34,0.10,3511,0.00,1.34,0.00,1.0000,28.00,39,7,2,2,21,6.08,0.00,-4.80,8.63
73212,4.84,0.16,3432,0.00,1.01,0.00,1.0000,24.00,39,7,2,2,21,10.00,0.00,-4.78,8.63
73212,3.96,0.12,3499,0.00,1.30,0.00,1.0000,26.00,39,7,2,2,21,7.72,0.00,-4.78,8.63
73381,5.37,0.17,3374,0.00,1.01,0.00,1.0000,22.50,39,7,2,2,21,9.89,0.00,-4.78,8.63
73415,5.59,0.19,3295,0.00,1.01,0.00,1.0000,20.50,41,7,2,2,21,10.82,0.00,-4.74,8.63
73426,5.76,0.21,3196,0.00,1.01,0.00,1.0000,18.50,41,7,2,2,21,11.25,0.00,-4.72,8.63
73583,5.78,0.21,3092,0.00,1.00,0.00,1.0000,17.00,41,7,2,2,21,11.01,0.00,-4.68,8.24
73609,5.63,0.22,3018,0.00,1.00,0.00,1.0000,15.50,41,7,2,2,21,11.44,0.00,-4.64,8.24
73609,5.48,0.24,2894,0.00,1.00,0.00,1.0000,14.00,41,7,2,2,21,11.75,0.00,-4.74,7.84
73781,5.36,0.24,2799,0.00,1.00,0.00,1.0000,12.50,41,7,2,2,21,11.01,0.00,-4.81,7.84
73816,5.26,0.22,2654,0.00,0.99,0.00,1.0000,11.00,41,7,2,2,21,9.33,0.00,-4.91,7.06
73973,5.20,0.22,2539,0.00,0.99,0.00,1.0000,10.00,41,7,2,2,21,9.64,0.00,-5.07,7.06
74016,5.11,0.23,2418,0.00,0.99,0.00,1.0000,10.00,41,7,2,2,21,9.28,0.00,-5.12,6.67
74016,5.06,0.22,2293,0.00,0.99,0.00,1.0000,24.00,41,7,2,2,21,8.49,0.00,-5.18,6.67
74176,5.18,0.23,2194,0.00,0.99,0.00,1.0000,24.00,41,7,2,2,21,8.49,0.00,-5.22,6.27
74211,5.30,0.23,2068,0.00,0.83,0.00,1.0000,24.00,41,7,2,2,21,8.19,0.00,-5.16,5.88
74211,5.30,0.23,1962,0.00,0.83,0.00,1.0000,24.00,41,7,2,2,21,7.47,0.00,-5.12,5.49
74378,5.24,0.22,1826,0.00,0.83,0.00,1.0000,24.00,41,7,2,2,21,6.90,0.00,-5.09,5.10
74407,5.09,0.24,1718,0.00,0.83,0.00,1.0000,23.00,41,7,2,2,21,7.02,0.00,-5.14,5.10
74460,4.98,0.25,1603,0.00,0.83,0.00,1.0000,21.00,41,7,2,2,21,6.75,0.00,-5.24,4.71
74594,4.97,0.23,1477,0.00,0.83,0.00,1.0000,19.00,41,7,2,2,21,6.01,0.00,-5.32,4.31
74624,5.17,0.25,1386,0.00,0.83,0.00,1.0000,18.00,41,7,2,2,21,6.11,0.00,-5.39,4.31
74787,5.29,0.28,1264,0.00,0.83,0.00,1.0000,17.50,41,7,2,2,21,6.08,0.00,-5.24,4.31
74812,5.36,0.30,1148,0.00,0.83,0.00,1.0000,17.00,41,7,2,2,21,5.85,0.00,-5.10,4.31
74812,5.44,0.34,1055,0.00,0.83,0.00,1.0000,17.00,41,7,2,2,21,6.27,0.00,-4.93,5.10
74957,5.59,0.41,1034,0.00,0.75,0.00,1.0000,17.00,41,7,2,2,21,7.06,0.00,-4.58,5.10
75018,5.39,0.41,1077,0.00,0.75,0.00,1.0000,17.00,41,7,2,2,21,7.17,0.00,-4.41,5.10
75018,4.83,0.40,1093,0.00,0.82,0.00,1.0000,17.00,41,7,2,2,21,7.09,0.00,-4.49,5.10
75176,4.69,0.36,1109,0.00,0.82,0.00,1.0000,17.00,41,7,2,2,21,6.57,0.00,-4.54,4.31
75203,4.81,0.30,1146,0.00,0.82,0.00,1.0000,17.00,41,7,2,2,21,5.53,0.00,-4.62,3.92
75226,4.69,0.33,1141,0.00,0.82,0.00,1.0000,17.00,41,7,2,2,21,6.14,0.00,-4.58,4.31
75405,4.96,0.29,1144,0.00,0.83,0.00,1.0000,17.00,41,7,2,2,21,5.43,0.00,-4.66,3.92
75440,5.09,0.28,1148,0.00,0.83,0.00,1.0000,17.00,41,7,2,2,21,5.30,0.00,-4.72,3.53
75453,5.29,0.27,1122,0.00,0.83,0.00,1.0000,17.00,43,7,2,2,21,5.20,0.00,-4.70,3.14
75611,5.58,0.26,1101,0.00,0.83,0.00,1.0000,17.00,43,7,2,2,21,4.80,0.00,-4.68,3.14
75645,5.79,0.26,1071,0.00,0.83,0.00,1.0000,17.00,43,7,2,2,21,4.65,0.00,-4.64,3.14
75820,5.91,0.27,1018,0.00,0.99,0.00,1.0000,17.00,43,7,2,2,21,4.74,0.00,-4.58,3.14
75846,5.99,0.27,992,0.00,0.95,0.00,1.0000,17.00,43,7,2,2,21,4.48,0.00,-4.52,3.14
75846,6.04,0.28,964,0.00,0.95,0.00,1.0000,17.00,43,7,2,2,21,4.66,0.00,-4.45,3.14
75956,6.07,0.31,926,0.00,0.95,0.00,1.0000,17.00,43,7,2,2,21,4.77,0.00,-4.31,3.14
75956,6.10,0.31,897,0.00,0.95,0.00,1.0000,17.00,43,7,2,2,21,4.71,0.00,-4.23,3.53
76031,6.11,0.33,868,0.00,0.95,0.00,1.0000,17.00,43,7,2,2,21,4.80,0.00,-4.18,3.53
76194,6.10,0.34,841,0.00,0.95,0.00,1.0000,17.00,43,7,2,2,21,4.86,0.00,-4.10,3.53
76220,6.05,0.37,804,0.00,0.95,0.00,1.0000,17.00,43,7,2,2,21,4.92,0.00,-4.02,3.53
76361,6.00,0.38,771,0.00,0.95,0.00,1.0000,17.00,43,7,2,2,21,4.99,0.00,-3.96,3.53
76410,5.91,0.39,742,0.00,0.95,0.00,1.0000,17.00,43,7,2,2,21,4.86,0.00,-3.87,3.53
76410,5.76,0.38,725,0.00,0.95,0.00,1.0000,17.00,43,7,2,2,21,4.62,0.00,-3.87,3.53
76572,5.67,0.39,708,0.00,0.95,0.00,1.0000,17.00,43,7,2,2,21,4.66,0.00,-3.87,3.53
76598,5.30,0.42,695,0.00,0.88,0.00,1.0000,17.00,43,7,2,2,21,4.72,0.00,-3.87,3.53
76751,5.22,0.42,695,0.00,0.95,0.00,1.0000,17.00,43,7,2,2,21,4.86,0.00,-3.87,3.53
76786,5.15,0.43,694,0.00,0.95,0.00,1.0000,17.00,43,7,2,2,21,4.90,0.00,-3.87,3.53
76786,4.99,0.42,700,0.00,0.95,0.00,1.0000,17.00,43,7,2,2,21,4.81,0.00,-3.87,3.53
76942,4.94,0.41,711,0.00,0.95,0.00,1.0000,17.00,43,7,2,2,21,4.80,0.00,-3.87,3.53
77015,4.82,0.41,710,0.00,0.95,0.00,1.0000,17.00,43,7,2,2,21,4.84,0.00,-3.87,3.53
77112,4.77,0.39,719,0.00,0.95,0.00,1.0000,17.00,43,7,2,2,21,4.65,0.00,-3.87,3.53
77146,4.68,0.39,730,0.00,0.95,0.00,1.0000,17.00,43,7,2,2,21,4.72,0.00,-3.87,3.53
77160,4.68,0.40,748,0.00,0.95,0.00,1.0000,17.00,43,7,2,2,21,4.90,0.00,-3.87,3.53
77266,4.71,0.39,764,0.00,0.95,0.00,1.0000,17.00,43,7,2,2,21,4.92,0.00,-3.87,3.53
77384,4.72,0.36,777,0.00,0.95,0.00,1.0000,17.00,43,7,2,2,21,4.71,0.00,-3.87,3.53
77488,4.76,0.38,789,0.00,0.95,0.00,1.0000,17.00,43,7,2,2,21,4.93,0.00,-3.87,3.53
77536,4.82,0.37,800,0.00,0.95,0.00,1.0000,17.00,43,7,2,2,21,4.84,0.00,-3.87,3.53
77536,4.84,0.36,811,0.00,0.95,0.00,1.0000,17.00,43,7,2,2,21,4.86,0.00,-3.87,3.53
77672,4.96,0.37,820,0.00,0.95,0.00,1.0000,17.00,43,7,2,2,21,4.99,0.00,-3.87,3.53
77707,5.03,0.35,823,0.00,0.95,0.00,1.0000,17.00,43,7,2,2,21,4.80,0.00,-3.89,3.53
77707,5.03,0.36,828,0.00,0.95,0.00,1.0000,17.00,43,7,2,2,21,4.89,0.00,-3.91,3.53
77879,5.08,0.36,830,0.00,0.95,0.00,1.0000,17.00,43,7,2,2,21,4.89,0.00,-3.93,3.53
77891,5.11,0.35,829,0.00,0.95,0.00,1.0000,17.00,43,7,2,2,21,4.86,0.00,-3.93,3.53
78048,5.16,0.36,828,0.00,0.95,0.00,1.0000,17.00,43,7,2,2,21,4.99,0.00,-3.94,3.53
78125,5.18,0.37,827,0.00,0.95,0.00,1.0000,17.00,43,7,2,2,21,5.02,0.00,-3.93,3.53
78250,5.24,0.36,821,0.00,0.95,0.00,1.0000,17.00,43,7,2,2,21,4.89,0.00,-3.93,3.53
78276,5.24,0.35,812,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.74,0.00,-3.91,3.53
78285,5.25,0.36,817,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.92,0.00,-3.91,3.53
78320,5.25,0.36,808,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.74,0.00,-3.91,3.53
78391,5.26,0.36,808,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.92,0.00,-3.91,3.53
78533,5.26,0.36,805,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.87,0.00,-3.89,3.53
78646,5.28,0.36,798,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.71,0.00,-3.87,3.53
78738,5.27,0.36,794,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.71,0.00,-3.87,3.53
78833,5.28,0.36,790,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.69,0.00,-3.87,3.53
78875,5.28,0.35,790,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.57,0.00,-3.87,3.53
78875,5.23,0.35,787,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.62,0.00,-3.87,3.53
78875,5.24,0.36,785,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.62,0.00,-3.87,3.53
79063,5.23,0.35,780,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.57,0.00,-3.87,3.53
79082,5.23,0.36,773,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.69,0.00,-3.87,3.53
79082,5.15,0.37,773,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.77,0.00,-3.87,3.53
79270,5.02,0.36,774,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.72,0.00,-3.87,3.14
79316,4.99,0.35,777,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.57,0.00,-3.87,3.14
79316,4.96,0.34,778,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.40,0.00,-3.87,3.14
79488,4.98,0.33,782,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.34,0.00,-3.87,3.14
79501,5.00,0.34,784,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.40,0.00,-3.87,3.14
79676,5.13,0.34,783,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.45,0.00,-3.87,3.14
79676,5.09,0.33,778,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.29,0.00,-3.87,3.14
79676,5.04,0.34,780,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.39,0.00,-3.87,3.14
79844,5.16,0.35,781,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.51,0.00,-3.87,3.14
79969,5.16,0.34,780,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.45,0.00,-3.87,3.14
80081,5.18,0.34,778,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.37,0.00,-3.87,3.14
80116,5.18,0.34,777,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.34,0.00,-3.87,3.53
80127,5.19,0.34,775,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.45,0.00,-3.87,3.53
80127,5.22,0.35,772,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.45,0.00,-3.87,3.53
