Time (msec),Boost Error* (psi),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (1-byte)** (degrees),Final Fueling Base (2-byte)* (lambda),Fine Learning Knock Correction (degrees),IAM (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost (2-byte)** (psi relative sea level),Throttle Opening Angle (%)
113959,5.25,0.23,2214,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,8.44,0.00,-5.14,6.27
114414,5.28,0.23,2199,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,8.57,0.00,-5.12,6.27
114414,5.27,0.23,2220,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,8.53,0.00,-5.14,6.27
114414,5.27,0.24,2224,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,8.57,0.00,-5.12,6.27
114414,5.27,0.23,2207,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,8.32,0.00,-5.12,6.27
114692,5.31,0.23,2205,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,8.53,0.00,-5.12,6.27
114760,5.31,0.23,2186,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,8.32,0.00,-5.12,6.27
114780,5.32,0.23,2194,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,8.27,0.00,-5.12,6.27
114780,5.31,0.22,2185,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,8.40,0.00,-5.12,6.27
115020,5.29,0.23,2165,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,8.23,0.00,-5.10,6.27
115089,5.31,0.24,2172,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,8.40,0.00,-5.12,6.27
115107,5.33,0.23,2168,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,8.49,0.00,-5.10,6.27
115107,5.30,0.23,2148,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,8.19,0.00,-5.10,6.27
115107,5.30,0.23,2158,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,8.40,0.00,-5.10,6.27
115347,5.30,0.23,2145,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,8.15,0.00,-5.10,6.27
115514,5.33,0.23,2134,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,8.15,0.00,-5.10,6.27
115676,5.34,0.23,2141,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,8.19,0.00,-5.10,6.27
115729,5.35,0.22,2125,0.00,0.83,0.00,1.0000,24.50,48,11,3,6,16,8.10,0.00,-5.09,6.27
115750,5.38,0.27,2142,0.00,0.83,0.00,1.0000,29.00,48,11,3,6,16,7.89,0.00,-5.09,7.84
115988,5.24,0.31,2140,0.00,0.83,0.00,1.0000,34.50,48,11,3,6,16,10.57,0.00,-5.09,8.24
116091,5.14,0.34,2135,0.00,0.83,0.00,1.0000,39.50,48,11,3,6,16,11.63,0.00,-5.09,9.02
116256,5.12,0.36,2139,0.00,0.83,0.00,1.0000,41.00,48,11,3,6,16,12.37,0.00,-5.10,9.02
116380,4.91,0.37,2125,0.00,0.83,0.00,1.0000,41.50,48,11,3,6,16,12.43,0.00,-5.10,9.41
116401,4.75,0.43,2124,0.00,0.82,0.00,1.0000,41.50,48,11,3,6,16,13.75,0.00,-5.09,10.98
116401,4.26,0.56,2130,0.00,0.77,0.00,1.0000,42.00,48,11,3,6,16,16.84,0.00,-5.09,13.33
116518,2.47,0.69,2132,0.00,0.75,0.00,1.0000,42.50,48,11,3,6,16,24.41,0.00,-5.10,14.51
116518,3.56,0.73,2131,0.00,0.72,0.00,1.0000,42.50,48,11,3,6,16,22.73,0.00,-5.09,14.51
116748,2.14,0.77,2130,0.00,0.81,0.00,1.0000,42.50,48,11,3,6,16,25.33,0.00,-5.09,16.08
116748,1.47,0.75,2135,0.00,0.74,0.00,1.0000,41.50,48,11,3,6,16,27.91,0.00,-5.09,15.69
117007,1.00,0.77,2135,0.00,0.81,0.00,1.0000,41.00,48,11,3,6,16,26.79,0.00,-5.09,16.08
117076,0.80,0.81,2144,0.00,0.94,0.00,1.0000,40.50,48,11,3,6,16,28.43,0.00,-5.09,16.47
117076,0.53,0.84,2148,0.00,0.94,0.00,1.0000,39.50,48,11,3,6,16,29.61,0.00,-5.09,16.86
117312,0.36,0.81,2143,0.00,0.94,0.00,1.0000,39.50,48,11,3,6,16,29.27,0.00,-5.10,16.47
117381,0.35,0.82,2161,0.00,0.95,0.00,1.0000,39.00,48,11,3,6,16,29.12,0.00,-5.09,16.47
117526,0.29,0.81,2152,0.00,0.96,0.00,1.0000,39.00,48,11,3,6,16,29.48,0.00,-5.10,16.47
118130,0.31,0.81,2158,0.00,0.97,0.00,1.0000,39.50,48,11,3,6,16,29.33,0.00,-5.10,16.47
118143,0.27,0.82,2170,0.00,0.98,0.00,1.0000,39.50,48,11,3,6,16,29.80,0.00,-5.10,16.47
118143,0.22,0.82,2168,0.00,0.98,0.00,1.0000,39.00,48,11,3,6,16,29.92,0.00,-5.10,16.47
118143,0.16,0.83,2179,0.00,0.98,0.00,1.0000,39.50,48,11,3,6,16,30.18,0.00,-5.10,16.47
118143,0.15,0.81,2189,0.00,0.98,0.00,1.0000,39.00,48,11,3,6,16,30.08,0.00,-5.10,16.47
118227,0.16,0.83,2176,0.00,1.01,0.00,1.0000,39.50,48,11,3,6,16,30.08,0.00,-5.10,16.47
118455,0.17,0.80,2192,0.00,1.06,0.00,1.0000,39.50,48,11,3,6,16,29.56,0.00,-5.12,16.47
118521,0.20,0.81,2201,0.00,1.09,0.00,1.0000,39.50,48,11,3,6,16,29.67,0.00,-5.12,16.08
118591,0.22,0.79,2193,0.00,1.11,0.00,1.0000,40.00,48,11,3,6,16,29.78,0.00,-5.12,15.69
118763,0.37,0.78,2205,0.00,1.13,0.00,1.0000,40.50,48,11,3,6,16,28.76,0.00,-5.12,16.08
118803,0.40,0.79,2218,0.00,1.13,0.00,1.0000,40.00,48,11,3,6,16,29.79,0.00,-5.12,15.69
119112,0.43,0.78,2193,0.00,1.14,0.00,1.0000,40.50,48,11,3,6,16,28.87,0.00,-5.12,15.29
119152,0.55,0.69,2206,0.00,1.14,0.00,1.0000,42.00,48,11,3,6,16,26.76,0.00,-5.12,14.12
119466,0.87,0.68,2217,0.00,1.17,0.00,1.0000,42.50,48,11,3,6,16,25.76,0.00,-5.12,14.12
119504,1.17,0.57,2219,0.00,1.17,0.00,1.0000,43.00,48,11,3,6,16,24.88,0.00,-5.12,10.59
119504,1.51,0.41,2208,0.00,1.30,0.00,1.0000,42.00,48,11,3,6,16,17.56,0.00,-5.14,7.45
119583,3.53,0.26,2240,0.00,2.05,0.00,1.0000,39.50,48,11,3,6,16,11.68,0.00,-5.14,7.06
119767,4.34,0.14,2249,0.00,1.69,0.00,1.0000,30.00,48,11,3,6,16,8.49,0.00,-5.12,6.27
119792,4.97,0.27,2220,0.00,1.43,0.00,1.0000,28.50,48,11,3,6,16,7.85,0.00,-5.14,5.88
119858,5.69,0.23,2052,0.00,1.06,0.00,1.0000,24.50,48,11,3,6,16,7.93,0.00,-5.09,6.27
119885,5.59,0.22,2132,0.00,1.09,0.00,1.0000,26.00,48,11,3,6,16,7.28,0.00,-5.12,6.27
119885,5.36,0.19,2189,0.00,1.13,0.00,1.0000,27.00,48,11,3,6,16,6.94,0.00,-5.14,5.88
119938,5.71,0.25,2041,0.00,1.04,0.00,1.0000,36.50,48,11,3,6,16,8.02,0.00,-5.07,9.02
120188,5.04,0.43,2081,0.00,1.03,0.00,1.0000,41.00,48,11,3,6,16,12.13,0.00,-5.05,10.59
120371,4.48,0.68,2212,0.00,0.76,0.00,1.0000,34.50,48,11,3,6,16,16.49,0.00,-5.05,14.90
120424,2.93,0.72,2442,0.00,0.74,0.00,1.0000,37.50,48,11,3,6,16,27.00,0.00,-5.09,15.69
120683,1.94,0.69,2701,0.00,0.75,0.00,1.0000,35.00,48,11,3,6,16,29.14,0.00,-5.14,14.90
120722,1.94,0.51,2984,0.00,0.98,0.00,1.0000,36.00,48,11,3,6,16,25.80,0.00,-5.20,14.12
121007,2.83,0.56,3054,0.00,1.04,0.00,1.0000,36.50,48,11,3,6,16,26.34,0.00,-4.85,15.29
121072,3.13,0.59,2804,0.00,0.95,0.00,1.0000,46.50,48,11,3,6,16,28.33,0.00,-4.78,14.90
121072,2.94,0.51,2926,0.00,0.95,0.00,1.0000,37.50,48,11,3,6,16,26.41,0.00,-4.99,13.73
121147,3.28,0.49,3034,0.00,0.96,0.00,1.0000,47.00,48,11,3,6,16,24.55,0.00,-4.97,13.73
121356,3.57,0.57,2884,0.00,0.96,0.00,1.0000,47.00,48,11,3,6,16,24.87,0.00,-4.87,15.29
121379,3.16,0.56,2913,0.00,0.95,0.00,1.0000,46.50,48,11,3,6,16,27.67,0.00,-4.81,14.51
121379,3.03,0.53,2985,0.00,0.95,0.00,1.0000,47.00,48,11,3,6,16,25.74,0.00,-4.95,14.12
121470,3.20,0.53,2921,0.00,0.95,0.00,1.0000,47.00,48,11,3,6,16,27.95,0.00,-4.85,13.73
121470,3.23,0.58,2937,0.00,0.95,0.00,1.0000,47.00,48,11,3,6,16,26.44,0.00,-4.85,15.29
121706,3.28,0.51,2969,0.00,0.95,0.00,1.0000,47.00,48,11,3,6,16,24.63,0.00,-4.93,13.73
121915,3.40,0.52,2926,0.00,0.99,0.00,1.0000,47.00,48,11,3,6,16,25.04,0.00,-4.85,13.73
122060,3.36,0.47,2966,0.00,1.04,0.00,1.0000,47.00,48,11,3,6,16,24.64,0.00,-4.89,12.94
122266,3.63,0.48,2952,0.00,1.09,0.00,1.0000,47.00,48,11,3,6,16,23.14,0.00,-4.89,12.94
122303,3.77,0.45,2954,0.00,1.12,0.00,1.0000,47.00,48,11,3,6,16,23.45,0.00,-4.85,12.16
122318,3.82,0.37,2949,0.00,1.14,0.00,1.0000,46.50,48,11,3,6,16,20.54,0.00,-4.87,10.98
122318,4.21,0.38,2961,0.00,1.20,0.00,1.0000,46.50,48,11,3,6,16,18.33,0.00,-4.87,10.98
122409,4.58,0.37,2970,0.00,1.25,0.00,1.0000,46.50,48,11,3,6,16,18.46,0.00,-4.89,10.98
122639,4.72,0.37,2967,0.00,1.23,0.00,1.0000,46.50,48,11,3,6,16,18.51,0.00,-4.87,10.98
122717,4.75,0.37,2954,0.00,1.22,0.00,1.0000,46.00,48,11,3,6,16,18.05,0.00,-4.85,10.98
122911,4.84,0.36,2959,0.00,1.19,0.00,1.0000,46.00,48,11,3,6,16,18.49,0.00,-4.87,10.98
122911,4.78,0.38,2969,0.00,1.20,0.00,1.0000,46.00,48,11,3,6,16,18.12,0.00,-4.85,10.98
122935,4.73,0.32,2964,0.00,1.21,0.00,1.0000,46.00,48,11,3,6,16,18.27,0.00,-4.87,10.98
123016,4.78,0.35,2976,0.00,1.19,0.00,1.0000,46.00,48,11,3,6,16,17.82,0.00,-4.87,10.98
123234,4.99,0.35,2977,0.00,1.19,0.00,1.0000,46.00,48,11,3,6,16,17.05,0.00,-4.85,10.59
123308,4.97,0.35,2954,0.00,1.18,0.00,1.0000,46.00,48,11,3,6,16,17.48,0.00,-4.85,10.59
123327,4.97,0.36,2960,0.00,1.18,0.00,1.0000,46.00,48,11,3,6,16,17.23,0.00,-4.85,10.59
123626,5.04,0.33,2960,0.00,1.17,0.00,1.0000,45.50,48,11,3,6,16,17.02,0.00,-4.87,10.20
123719,5.06,0.33,2985,0.00,1.17,0.00,1.0000,45.00,48,11,3,6,16,16.02,0.00,-4.89,10.20
123893,5.18,0.32,2957,0.00,1.16,0.00,1.0000,43.00,48,11,3,6,16,16.11,0.00,-4.85,10.20
124107,5.17,0.31,2925,0.00,1.15,0.00,1.0000,41.50,48,11,3,6,16,15.49,0.00,-4.85,9.80
124358,4.90,0.30,2934,0.00,1.15,0.00,1.0000,39.50,48,11,3,6,16,14.96,0.00,-4.89,9.80
124410,4.93,0.29,2952,0.00,1.16,0.00,1.0000,38.00,48,11,3,6,16,14.28,0.00,-4.89,9.41
124493,5.07,0.28,2982,0.00,1.08,0.00,1.0000,36.50,48,11,3,6,16,14.02,0.00,-4.91,9.02
124493,5.20,0.26,2970,0.00,1.05,0.00,1.0000,35.00,48,11,3,6,16,13.42,0.00,-4.85,9.02
124493,5.28,0.26,2914,0.00,0.85,0.00,1.0000,36.50,48,11,3,6,16,12.76,0.00,-4.87,9.02
124493,5.27,0.31,2961,0.00,0.84,0.00,1.0000,42.50,48,11,3,6,16,13.22,0.00,-4.89,10.20
124705,5.19,0.34,2982,0.00,0.83,0.00,1.0000,29.50,48,11,3,6,16,15.99,0.00,-4.87,10.98
124758,4.92,0.43,3023,0.00,0.83,0.00,1.0000,33.00,48,11,3,6,16,18.22,0.00,-4.85,13.73
124758,4.40,0.51,2918,0.00,0.82,0.00,1.0000,46.50,48,11,3,6,16,23.69,0.00,-4.83,14.12
125015,3.81,0.50,2954,0.00,0.98,0.00,1.0000,47.00,48,11,3,6,16,25.09,0.00,-4.85,14.12
125124,3.68,0.51,2982,0.00,0.95,0.00,1.0000,36.00,48,11,3,6,16,24.86,0.00,-4.91,14.12
125268,3.63,0.47,2924,0.00,0.95,0.00,1.0000,47.00,48,11,3,6,16,25.19,0.00,-4.85,14.12
125407,3.49,0.51,2992,0.00,0.95,0.00,1.0000,42.50,48,11,3,6,16,25.43,0.00,-4.85,14.12
125552,3.54,0.52,2952,0.00,0.95,0.00,1.0000,47.00,48,11,3,6,16,25.10,0.00,-4.85,14.12
125719,3.54,0.51,2971,0.00,0.95,0.00,1.0000,47.00,48,11,3,6,16,25.24,0.00,-4.87,14.12
125899,3.50,0.52,2974,0.00,0.95,0.00,1.0000,47.00,48,11,3,6,16,25.44,0.00,-4.89,14.12
125952,3.44,0.53,2967,0.00,0.95,0.00,1.0000,47.00,48,11,3,6,16,25.97,0.00,-4.85,14.51
125971,3.24,0.55,2979,0.00,0.95,0.00,1.0000,47.00,48,11,3,6,16,27.22,0.00,-4.85,14.90
125971,3.28,0.54,2983,0.00,0.95,0.00,1.0000,47.00,48,11,3,6,16,27.59,0.00,-4.85,14.51
125971,3.39,0.54,2993,0.00,0.95,0.00,1.0000,47.00,48,11,3,6,16,26.40,0.00,-4.87,14.90
126228,3.21,0.54,2989,0.00,0.98,0.00,1.0000,47.00,48,11,3,6,16,27.69,0.00,-4.83,14.90
126301,3.15,0.54,2980,0.00,1.04,0.00,1.0000,47.00,48,11,3,6,16,27.01,0.00,-4.85,14.90
126395,3.09,0.55,2978,0.00,1.07,0.00,1.0000,47.00,48,11,3,6,16,27.44,0.00,-4.83,14.51
126556,3.10,0.54,2993,0.00,1.11,0.00,1.0000,47.00,48,11,3,6,16,27.33,0.00,-4.85,14.51
126608,3.16,0.55,2984,0.00,1.12,0.00,1.0000,47.00,48,11,3,6,16,27.23,0.00,-4.85,14.51
126684,3.23,0.54,2989,0.00,1.13,0.00,1.0000,47.00,48,11,3,6,16,26.53,0.00,-4.85,14.51
126937,3.25,0.53,3004,0.00,1.13,0.00,1.0000,47.00,48,11,3,6,16,26.72,0.00,-4.83,14.51
126991,3.22,0.53,2990,0.00,1.13,0.00,1.0000,47.00,48,11,3,6,16,26.15,0.00,-4.85,14.51
126991,3.25,0.52,3011,0.00,1.14,0.00,1.0000,47.00,48,11,3,6,16,26.24,0.00,-4.85,14.51
127013,3.28,0.53,3009,0.00,1.13,0.00,1.0000,47.00,48,11,3,6,16,26.44,0.00,-4.83,14.12
127267,3.36,0.50,3000,0.00,1.13,0.00,1.0000,47.00,48,11,3,6,16,25.95,0.00,-4.81,13.73
127358,3.49,0.49,3014,0.00,1.14,0.00,1.0000,47.00,48,11,3,6,16,25.01,0.00,-4.83,13.73
127495,3.50,0.52,3006,0.00,1.13,0.00,1.0000,47.00,48,11,3,6,16,26.52,0.00,-4.83,14.12
127495,3.54,0.52,3023,0.00,1.14,0.00,1.0000,47.00,48,11,3,6,16,25.35,0.00,-4.83,14.12
127658,3.45,0.50,3023,0.00,1.12,0.00,1.0000,47.00,48,11,3,6,16,26.33,0.00,-4.81,14.12
127893,3.41,0.54,3032,0.00,1.14,0.00,1.0000,47.00,48,11,3,6,16,26.02,0.00,-4.81,14.51
127946,3.30,0.54,3016,0.00,1.13,0.00,1.0000,47.00,48,11,3,6,16,27.19,0.00,-4.81,14.51
127964,3.28,0.55,3034,0.00,1.12,0.00,1.0000,47.00,48,11,3,6,16,27.54,0.00,-4.81,14.51
128196,3.23,0.54,3035,0.00,1.12,0.00,1.0000,47.00,48,11,3,6,16,27.44,0.00,-4.80,14.51
128289,3.24,0.53,3018,0.00,1.13,0.00,1.0000,47.50,48,11,3,6,16,27.72,0.00,-4.80,14.51
128531,3.21,0.55,3026,0.00,1.13,0.00,1.0000,47.50,48,11,3,6,16,27.32,0.00,-4.81,14.51
128617,3.22,0.57,3047,0.00,1.13,0.00,1.0000,47.00,48,11,3,6,16,27.74,0.00,-4.81,14.90
128617,3.23,0.55,3030,0.00,1.13,0.00,1.0000,47.50,48,11,3,6,16,28.36,0.00,-4.80,14.90
128699,3.11,0.51,3031,0.00,1.12,0.00,1.0000,47.50,48,11,3,6,16,28.25,0.00,-4.80,14.90
128882,3.09,0.57,3045,0.00,1.12,0.00,1.0000,47.00,48,11,3,6,16,27.93,0.00,-4.81,14.90
128998,3.10,0.57,3052,0.00,1.12,0.00,1.0000,47.00,48,11,3,6,16,28.35,0.00,-4.80,14.90
129017,3.04,0.57,3059,0.00,1.12,0.00,1.0000,47.50,48,11,3,6,16,28.96,0.00,-4.78,15.29
129017,3.10,0.56,3042,0.00,1.12,0.00,1.0000,47.50,48,11,3,6,16,28.45,0.00,-4.80,15.29
129301,3.01,0.58,3065,0.00,1.12,0.00,1.0000,47.50,48,11,3,6,16,29.67,0.00,-4.80,15.29
129438,2.98,0.57,3050,0.00,1.11,0.00,1.0000,47.50,48,11,3,6,16,29.77,0.00,-4.78,15.29
129438,2.95,0.59,3048,0.00,1.11,0.00,1.0000,47.50,48,11,3,6,16,29.77,0.00,-4.78,15.29
129438,2.92,0.58,3072,0.00,1.11,0.00,1.0000,47.50,48,11,3,6,16,30.18,0.00,-4.78,15.29
129708,2.89,0.59,3073,0.00,1.11,0.00,1.0000,47.50,46,11,3,6,16,29.97,0.00,-4.80,15.29
129768,2.90,0.58,3062,0.00,1.11,0.00,1.0000,47.50,46,11,3,6,16,29.67,0.00,-4.76,15.29
129768,2.88,0.59,3066,0.00,1.11,0.00,1.0000,47.50,46,11,3,6,16,29.97,0.00,-4.78,15.29
130059,2.91,0.59,3082,0.00,1.10,0.00,1.0000,47.50,46,11,3,6,16,30.28,0.00,-4.76,15.29
130098,2.92,0.59,3068,0.00,1.10,0.00,1.0000,47.50,46,11,3,6,16,30.07,0.00,-4.76,15.29
130098,2.90,0.59,3072,0.00,1.10,0.00,1.0000,47.50,46,11,3,6,16,30.16,0.00,-4.78,15.69
130445,2.85,0.61,3095,0.00,1.09,0.00,1.0000,47.50,46,11,3,6,16,30.69,0.00,-4.78,16.47
130445,2.62,0.70,3099,0.00,1.08,0.00,1.0000,47.50,46,11,3,6,16,33.17,0.00,-4.74,17.65
130445,2.12,0.70,3103,0.00,1.07,0.00,1.0000,47.50,46,11,3,6,16,36.42,0.00,-4.74,18.43
130517,1.71,0.77,3092,0.00,1.05,0.00,1.0000,47.00,46,11,3,6,16,39.00,0.00,-4.76,19.22
130921,1.38,0.74,3098,0.00,1.04,0.00,1.0000,46.50,46,11,3,6,16,40.85,0.00,-4.74,19.22
130989,1.19,0.78,3120,0.00,1.04,0.00,1.0000,46.00,46,11,3,6,16,41.73,0.00,-4.74,19.22
131272,1.08,0.78,3128,0.00,1.03,0.00,1.0000,46.00,46,11,3,6,16,40.33,0.00,-4.72,18.82
131319,1.07,0.74,3117,0.00,1.03,0.00,1.0000,46.50,46,11,3,6,16,41.22,0.00,-4.72,18.82
131583,1.05,0.74,3120,0.00,1.03,0.00,1.0000,46.50,46,11,3,6,16,41.73,0.00,-4.72,18.82
131697,1.06,0.78,3127,0.00,1.03,0.00,1.0000,46.50,46,11,3,6,16,41.08,0.00,-4.72,18.82
131898,1.08,0.79,3153,0.00,1.03,0.00,1.0000,46.00,46,11,3,6,16,40.96,0.00,-4.70,18.82
131951,1.09,0.80,3158,0.00,1.03,0.00,1.0000,46.50,46,11,3,6,16,40.58,0.00,-4.68,18.82
132116,2.06,1.14,3225,0.00,0.93,0.00,1.0000,42.50,46,11,3,6,16,55.01,0.00,-3.79,29.02
132116,1.23,0.95,3194,0.00,1.02,0.00,1.0000,45.00,46,11,3,6,16,46.21,0.00,-4.68,22.75
132116,0.68,0.86,3178,0.00,1.06,0.00,1.0000,45.50,46,11,3,6,16,44.29,0.00,-4.66,20.39
132136,0.85,0.83,3162,0.00,1.05,0.00,1.0000,46.00,46,11,3,6,16,42.88,0.00,-4.66,19.61
132136,1.09,0.81,3158,0.00,1.03,0.00,1.0000,46.50,46,11,3,6,16,41.22,0.00,-4.70,19.22
132136,1.08,0.79,3168,0.00,1.03,0.00,1.0000,46.00,46,11,3,6,16,41.22,0.00,-4.68,18.82
132352,1.86,1.27,3242,0.00,0.86,0.00,1.0000,37.00,46,11,3,6,16,67.64,7.06,-2.19,32.16
132660,1.08,1.27,3243,0.00,0.92,0.00,1.0000,35.50,46,11,3,6,16,69.51,10.59,-0.10,32.16
132813,0.36,1.29,3267,0.00,0.96,0.00,1.0000,37.50,46,11,3,6,16,68.46,10.98,-0.33,31.76
132962,-0.13,1.34,3286,0.00,0.95,0.00,1.0000,37.00,46,11,3,6,16,71.40,10.20,-0.33,31.76
133028,-0.48,1.38,3306,0.00,0.95,0.00,1.0000,36.00,46,11,3,6,16,73.81,10.20,-0.35,31.76
133028,-0.79,1.40,3317,0.00,0.95,0.00,1.0000,35.00,46,11,3,6,16,76.41,9.41,-0.37,31.76
133292,-1.03,1.51,3348,0.00,0.96,0.00,1.0000,33.00,46,11,3,6,16,79.68,10.20,-0.39,31.76
133402,-1.21,1.47,3368,0.00,0.96,0.00,1.0000,32.50,46,11,3,6,16,81.58,11.76,-0.31,33.33
133593,-0.59,1.62,3393,0.00,0.96,0.00,1.0000,31.50,46,11,3,6,16,87.46,32.16,0.99,36.47
133659,3.40,2.67,3556,0.00,0.84,0.00,1.0000,16.00,46,11,3,6,16,149.60,40.39,10.13,100.00
133659,2.84,2.51,3500,0.00,0.91,0.00,1.0000,19.50,46,11,3,6,16,138.70,36.47,8.43,100.00
133659,2.21,2.29,3490,0.00,0.90,0.00,1.0000,24.50,46,11,3,6,16,123.38,33.73,5.18,99.22
133659,0.64,2.04,3450,0.00,0.91,0.00,1.0000,27.50,46,11,3,6,16,105.42,29.80,3.35,56.08
133659,-0.08,1.80,3406,0.00,0.92,0.00,1.0000,30.00,46,11,3,6,16,96.39,30.98,2.28,41.96
133704,3.06,2.93,3570,0.00,0.91,0.00,1.0000,15.50,46,11,3,6,16,163.52,39.61,11.99,100.00
133945,1.97,3.03,3634,0.00,0.81,0.00,1.0000,13.50,46,11,3,6,16,173.54,40.78,13.11,100.00
133962,1.58,3.07,3669,0.00,0.83,0.00,1.0000,13.00,46,11,3,6,16,179.02,41.18,13.88,100.00
134248,0.42,3.08,3725,0.00,0.82,0.00,1.0000,12.50,46,11,3,6,16,186.57,41.18,14.41,100.00
134361,-0.09,2.99,3748,0.00,0.82,0.00,1.0000,12.00,46,11,3,6,16,191.29,40.78,14.62,100.00
134604,-0.77,3.04,3856,0.00,0.80,0.00,1.0000,12.00,46,11,3,6,16,198.72,39.22,14.60,100.00
134617,-0.45,3.04,3804,0.00,0.81,0.00,1.0000,12.00,46,11,3,6,16,194.35,40.00,14.66,100.00
134714,-0.83,3.03,3877,0.00,0.79,0.00,1.0000,13.00,46,11,3,6,16,192.79,38.43,14.52,100.00
134714,-0.74,3.00,3932,0.00,0.77,0.00,1.0000,13.00,46,11,3,6,16,193.57,37.25,14.33,100.00
134714,-0.76,2.93,3977,0.00,0.77,0.00,1.0000,12.50,46,11,3,6,16,190.46,35.69,14.12,100.00
134952,-1.79,2.91,4022,0.00,0.77,0.00,1.0000,13.00,46,11,3,6,16,192.77,31.76,13.65,100.00
135023,-2.82,2.87,4066,0.00,0.77,0.00,1.0000,13.00,46,11,3,6,16,191.24,27.06,12.67,100.00
135023,-3.68,2.81,4097,0.00,0.77,0.00,1.0000,13.00,46,11,3,6,16,189.58,20.39,11.43,100.00
135235,-8.85,2.38,4178,0.00,0.84,0.00,1.0000,14.00,46,11,3,6,16,185.41,8.63,7.58,46.67
135235,-5.76,2.67,4162,0.00,0.77,0.00,1.0000,13.50,46,11,3,6,16,191.96,15.29,10.19,83.53
135439,-11.12,1.69,4182,0.00,0.85,0.00,1.0000,20.50,46,11,3,6,16,149.28,0.00,0.08,29.41
135602,-11.83,0.93,4200,0.00,0.95,0.00,1.0000,30.00,46,11,3,6,16,95.50,0.00,-4.91,20.78
135745,-1.65,0.62,4214,0.00,1.01,0.00,1.0000,41.50,46,11,3,6,16,54.71,0.00,-4.93,16.08
136024,1.45,0.37,4188,0.00,1.20,0.00,1.0000,46.50,46,11,3,6,16,31.38,0.00,-4.93,13.73
136094,3.38,0.36,4199,0.00,1.28,0.00,1.0000,45.50,46,11,3,6,16,23.62,0.00,-4.93,13.33
136188,4.23,0.34,4198,0.00,1.02,0.00,1.0000,44.00,46,11,3,6,16,22.86,0.00,-4.93,12.94
136353,4.70,0.32,4205,0.00,1.02,0.00,1.0000,42.00,46,11,3,6,16,22.73,0.00,-4.93,12.55
136404,4.90,0.30,4226,0.00,1.02,0.00,1.0000,40.50,46,11,3,6,16,22.28,0.00,-4.95,12.55
136404,5.10,0.33,4217,0.00,1.02,0.00,1.0000,38.50,46,11,3,6,16,21.11,0.00,-4.93,11.76
136689,5.55,0.28,4184,0.00,1.01,0.00,1.0000,36.50,46,11,3,6,16,19.50,0.00,-4.95,11.37
136728,5.71,0.24,4204,0.00,1.01,0.00,1.0000,34.50,46,11,3,6,16,18.88,0.00,-4.93,10.59
136728,5.89,0.23,4199,0.00,1.01,0.00,1.0000,33.00,46,11,3,6,16,17.12,0.00,-4.93,10.20
136760,6.06,0.20,4141,0.00,0.99,0.00,1.0000,29.00,46,11,3,6,16,14.48,0.00,-4.93,9.41
136760,6.08,0.23,4134,0.00,0.99,0.00,1.0000,31.00,46,11,3,6,16,15.65,0.00,-4.93,9.80
137056,6.03,0.20,4078,0.00,0.99,0.00,1.0000,27.50,46,11,3,6,16,13.16,0.00,-4.91,9.02
137148,6.05,0.19,4093,0.00,0.96,0.00,1.0000,25.50,46,11,3,6,16,13.68,0.00,-4.89,9.02
137148,6.01,0.20,4066,0.00,0.81,0.00,1.0000,24.00,46,11,3,6,16,13.16,0.00,-4.87,9.02
137148,5.98,0.20,4030,0.00,0.81,0.00,1.0000,24.00,46,11,3,6,16,13.22,0.00,-4.87,9.02
137461,5.93,0.20,4010,0.00,0.81,0.00,1.0000,24.00,46,11,3,6,16,13.42,0.00,-4.85,9.02
137528,5.91,0.16,3955,0.00,0.81,0.00,1.0000,24.00,46,11,3,6,16,13.22,0.00,-4.83,9.02
137765,5.87,0.23,3935,0.00,0.81,0.00,1.0000,24.00,46,11,3,6,16,12.96,0.00,-4.83,9.02
137829,5.85,0.18,3876,0.00,0.81,0.00,1.0000,24.00,46,11,3,6,16,12.69,0.00,-4.83,8.63
137975,5.87,0.19,3894,0.00,0.81,0.00,1.0000,24.00,46,11,3,6,16,12.44,0.00,-4.83,8.63
