Time (msec),Boost Error* (psi),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Final Fueling Base (2-byte)* (lambda),Fine Learning Knock Correction (degrees),IAM (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost (2-byte)** (psi relative sea level),Throttle Opening Angle (%)
15745,4.20,0.41,1511,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,10.20,0.00,-5.28,7.45
15745,4.20,0.41,1512,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,10.25,0.00,-5.28,7.45
16556,4.21,0.39,1504,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,9.69,0.00,-5.26,7.45
16711,4.21,0.39,1501,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,9.94,0.00,-5.28,7.45
16711,4.21,0.40,1500,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,9.94,0.00,-5.28,7.45
16711,4.22,0.41,1496,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,10.20,0.00,-5.28,7.45
16711,4.22,0.41,1490,0.00,0.99,0.00,1.0000,20.00,45,0,0,0,0,10.20,0.00,-5.26,7.45
16711,4.22,0.38,1496,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,9.59,0.00,-5.26,7.45
16711,4.20,0.39,1502,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,9.79,0.00,-5.26,7.45
16711,4.21,0.39,1507,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,9.74,0.00,-5.28,7.45
16711,4.22,0.39,1509,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,9.84,0.00,-5.28,7.45
16854,4.22,0.39,1493,0.00,0.99,0.00,1.0000,20.00,45,0,0,0,0,9.84,0.00,-5.26,7.45
16854,4.23,0.40,1483,0.00,0.99,0.00,1.0000,21.00,45,0,0,0,0,9.84,0.00,-5.28,7.45
16854,4.24,0.39,1493,0.00,0.99,0.00,1.0000,20.00,45,0,0,0,0,9.74,0.00,-5.26,7.45
16854,4.23,0.40,1499,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,9.94,0.00,-5.26,7.45
16854,4.23,0.40,1497,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,10.15,0.00,-5.28,7.45
16854,4.22,0.40,1502,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,10.10,0.00,-5.28,7.45
16872,4.24,0.40,1505,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,10.00,0.00,-5.28,7.45
17571,4.22,0.38,1496,0.00,0.99,0.00,1.0000,20.00,45,0,0,0,0,9.59,0.00,-5.26,7.45
17990,4.21,0.40,1504,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,9.94,0.00,-5.26,7.45
17990,4.23,0.39,1503,0.00,0.99,0.00,1.0000,20.00,45,0,0,0,0,9.74,0.00,-5.26,7.45
17990,4.23,0.40,1497,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,9.89,0.00,-5.28,7.45
17990,4.20,0.41,1503,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,10.15,0.00,-5.28,7.45
17990,4.22,0.40,1498,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,9.94,0.00,-5.26,7.45
18010,4.22,0.40,1498,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,10.00,0.00,-5.26,7.45
18010,4.22,0.40,1498,0.00,0.98,0.00,1.0000,19.50,45,0,0,0,0,10.10,0.00,-5.28,7.45
18010,4.21,0.39,1495,0.00,0.99,0.00,1.0000,20.00,45,0,0,0,0,9.69,0.00,-5.28,7.45
18010,4.21,0.42,1499,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,10.41,0.00,-5.26,7.45
18010,4.23,0.39,1492,0.00,0.99,0.00,1.0000,20.50,45,0,0,0,0,9.84,0.00,-5.26,7.45
18010,4.23,0.40,1490,0.00,0.99,0.00,1.0000,20.50,45,0,0,0,0,9.89,0.00,-5.26,7.45
18010,4.22,0.38,1491,0.00,0.99,0.00,1.0000,20.50,45,0,0,0,0,9.59,0.00,-5.28,7.45
18010,4.21,0.40,1494,0.00,0.99,0.00,1.0000,20.00,45,0,0,0,0,10.10,0.00,-5.26,7.45
18299,4.23,0.41,1493,0.00,0.99,0.00,1.0000,21.00,45,0,0,0,0,10.20,0.00,-5.28,7.45
19143,4.23,0.39,1509,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,9.79,0.00,-5.28,7.45
19143,4.20,0.39,1512,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,9.89,0.00,-5.30,7.45
19143,4.20,0.40,1513,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,10.10,0.00,-5.28,7.45
19143,4.22,0.40,1510,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,10.00,0.00,-5.28,7.45
19143,4.21,0.40,1512,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,10.10,0.00,-5.26,7.45
19166,4.21,0.40,1507,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,10.05,0.00,-5.30,7.45
19322,4.19,0.41,1516,0.00,0.99,0.00,1.0000,18.00,45,0,0,0,0,10.25,0.00,-5.28,7.45
19322,4.22,0.40,1510,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,10.00,0.00,-5.28,7.45
19322,4.24,0.40,1487,0.00,0.99,0.00,1.0000,21.50,45,0,0,0,0,9.94,0.00,-5.24,7.45
19322,4.22,0.41,1496,0.00,0.99,0.00,1.0000,20.50,45,0,0,0,0,10.15,0.00,-5.24,7.45
19322,4.21,0.40,1498,0.00,0.99,0.00,1.0000,21.00,45,0,0,0,0,9.94,0.00,-5.26,7.45
19322,4.18,0.41,1492,0.00,0.99,0.00,1.0000,21.00,45,0,0,0,0,10.05,0.00,-5.26,7.45
19322,4.17,0.41,1503,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,10.20,0.00,-5.24,7.45
19322,4.20,0.39,1509,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,9.79,0.00,-5.26,7.45
19938,4.21,0.39,1508,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,9.84,0.00,-5.26,7.45
19938,4.21,0.39,1514,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,9.89,0.00,-5.28,7.45
19950,4.21,0.38,1510,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,9.59,0.00,-5.28,7.45
19950,4.21,0.41,1510,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,10.20,0.00,-5.28,7.45
19950,4.22,0.41,1507,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,10.15,0.00,-5.28,7.45
20061,4.22,0.40,1496,0.00,0.99,0.00,1.0000,20.00,45,0,0,0,0,9.84,0.00,-5.28,7.45
20061,4.22,0.40,1502,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,10.05,0.00,-5.26,7.45
20201,4.21,0.40,1508,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,9.94,0.00,-5.26,7.45
20201,4.22,0.40,1497,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,9.94,0.00,-5.28,7.45
20201,4.21,0.41,1501,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,10.15,0.00,-5.26,7.45
20215,4.23,0.40,1496,0.00,0.99,0.00,1.0000,20.00,45,0,0,0,0,9.94,0.00,-5.26,7.45
20215,4.23,0.40,1494,0.00,0.99,0.00,1.0000,20.00,45,0,0,0,0,10.00,0.00,-5.26,7.45
20215,4.21,0.39,1496,0.00,0.99,0.00,1.0000,20.00,45,0,0,0,0,9.79,0.00,-5.24,7.45
20215,4.21,0.40,1494,0.00,0.99,0.00,1.0000,20.00,45,0,0,0,0,9.84,0.00,-5.26,7.45
20346,4.19,0.39,1490,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,9.89,0.00,-5.24,7.45
20480,4.20,0.38,1512,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,9.64,0.00,-5.26,7.45
20604,4.19,0.40,1516,0.00,0.99,0.00,1.0000,18.00,45,0,0,0,0,10.05,0.00,-5.28,7.45
20735,4.21,0.40,1511,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,10.15,0.00,-5.30,7.45
20735,4.22,0.40,1510,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,10.15,0.00,-5.28,7.45
20745,4.23,0.41,1501,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,10.20,0.00,-5.28,7.45
20745,4.23,0.41,1490,0.00,0.99,0.00,1.0000,20.00,45,0,0,0,0,10.10,0.00,-5.26,7.45
20869,4.24,0.40,1484,0.00,0.98,0.00,1.0000,19.50,45,0,0,0,0,10.00,0.00,-5.26,7.45
20980,4.21,0.41,1492,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,10.15,0.00,-5.24,7.45
21088,4.21,0.40,1488,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,10.05,0.00,-5.26,7.45
21221,4.21,0.39,1499,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,9.89,0.00,-5.26,7.45
21221,4.20,0.40,1504,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,10.10,0.00,-5.28,7.45
21221,4.23,0.41,1497,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,10.30,0.00,-5.28,7.45
21322,4.22,0.39,1490,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,9.74,0.00,-5.28,7.45
21465,4.20,0.40,1500,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,10.05,0.00,-5.26,7.45
21590,4.22,0.39,1500,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,9.84,0.00,-5.28,7.45
21590,4.21,0.41,1503,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,10.25,0.00,-5.26,7.45
21715,4.21,0.40,1506,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,10.05,0.00,-5.28,7.45
22045,4.20,0.39,1505,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,9.94,0.00,-5.28,7.45
22170,4.21,0.39,1501,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,9.94,0.00,-5.26,7.45
22170,4.23,0.41,1498,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,10.15,0.00,-5.30,7.45
22170,4.24,0.38,1510,0.00,0.99,0.00,1.0000,18.00,45,0,0,0,0,9.69,0.00,-5.28,7.45
22170,4.21,0.39,1510,0.00,0.99,0.00,1.0000,18.00,45,0,0,0,0,9.89,0.00,-5.30,7.45
22280,4.21,0.40,1506,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,10.05,0.00,-5.28,7.45
22280,4.21,0.40,1505,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,10.05,0.00,-5.28,7.45
22406,4.22,0.50,1508,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,9.94,0.00,-5.30,7.45
22406,4.22,0.39,1500,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,9.69,0.00,-5.28,7.45
22417,4.22,0.39,1498,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,9.69,0.00,-5.28,7.45
22530,4.20,0.40,1499,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,10.05,0.00,-5.26,7.45
23183,4.22,0.31,1501,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,10.25,0.00,-5.28,7.45
23183,4.20,0.38,1502,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,9.64,0.00,-5.28,7.45
23183,4.22,0.39,1497,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,9.79,0.00,-5.28,7.45
23183,4.20,0.39,1504,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,9.84,0.00,-5.26,7.45
23183,4.22,0.39,1497,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,9.84,0.00,-5.28,7.45
23315,4.21,0.40,1494,0.00,0.99,0.00,1.0000,20.00,45,0,0,0,0,10.05,0.00,-5.26,7.45
23315,4.23,0.41,1493,0.00,0.99,0.00,1.0000,20.00,45,0,0,0,0,10.30,0.00,-5.28,7.45
23315,4.21,0.40,1492,0.00,0.99,0.00,1.0000,20.00,45,0,0,0,0,10.00,0.00,-5.26,7.45
23315,4.22,0.39,1496,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,9.89,0.00,-5.28,7.45
23328,4.21,0.40,1500,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,10.10,0.00,-5.28,7.45
23437,4.21,0.41,1494,0.00,0.99,0.00,1.0000,20.00,45,0,0,0,0,10.15,0.00,-5.28,7.45
23437,4.20,0.42,1490,0.00,0.99,0.00,1.0000,20.50,45,0,0,0,0,10.41,0.00,-5.26,7.45
23546,4.23,0.41,1492,0.00,0.98,0.00,1.0000,20.00,45,0,0,0,0,10.36,0.00,-5.28,7.45
23642,4.20,0.40,1486,0.00,0.98,0.00,1.0000,21.00,45,0,0,0,0,10.05,0.00,-5.28,7.45
23765,4.22,0.40,1498,0.00,0.98,0.00,1.0000,19.50,45,0,0,0,0,10.10,0.00,-5.26,7.45
23765,4.20,0.39,1500,0.00,0.98,0.00,1.0000,19.00,45,0,0,0,0,9.89,0.00,-5.26,7.45
24012,4.20,0.40,1508,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,10.10,0.00,-5.28,7.45
24151,4.19,0.39,1512,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,9.94,0.00,-5.28,7.45
24151,4.24,0.39,1504,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,9.89,0.00,-5.30,7.45
24151,4.23,0.40,1502,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,10.10,0.00,-5.28,7.45
24292,4.21,0.40,1506,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,10.10,0.00,-5.28,7.45
24292,4.21,0.39,1506,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,9.84,0.00,-5.28,7.45
24422,4.20,0.41,1508,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,10.30,0.00,-5.30,7.45
24546,4.25,0.40,1506,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,10.00,0.00,-5.28,7.45
24669,4.20,0.39,1498,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,9.84,0.00,-5.28,7.45
24669,4.23,0.40,1502,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,10.15,0.00,-5.28,7.45
24823,4.22,0.39,1499,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,9.79,0.00,-5.28,7.45
24823,4.22,0.39,1504,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,9.74,0.00,-5.26,7.45
24823,4.21,0.39,1498,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,9.84,0.00,-5.28,7.45
24939,4.21,0.40,1498,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,10.05,0.00,-5.28,7.45
24939,4.21,0.39,1499,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,9.84,0.00,-5.28,7.45
25190,4.22,0.40,1501,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,10.15,0.00,-5.28,7.45
25190,4.22,0.41,1498,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,10.30,0.00,-5.28,7.45
25201,4.23,0.41,1491,0.00,0.99,0.00,1.0000,20.00,45,0,0,0,0,10.30,0.00,-5.28,7.45
25314,4.23,0.41,1489,0.00,0.99,0.00,1.0000,20.50,45,0,0,0,0,10.15,0.00,-5.26,7.45
25420,4.21,0.40,1502,0.00,0.98,0.00,1.0000,19.00,45,0,0,0,0,10.05,0.00,-5.26,7.45
25420,4.21,0.39,1506,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,9.79,0.00,-5.28,7.45
25550,4.20,0.39,1504,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,9.89,0.00,-5.30,7.45
25683,4.23,0.38,1490,0.00,0.99,0.00,1.0000,20.50,45,0,0,0,0,9.48,0.00,-5.28,7.45
25683,4.21,0.39,1503,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,9.69,0.00,-5.30,7.45
25811,4.22,0.39,1494,0.00,0.99,0.00,1.0000,20.00,45,0,0,0,0,9.89,0.00,-5.26,7.45
25940,4.21,0.41,1495,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,10.20,0.00,-5.28,7.45
25940,4.20,0.39,1509,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,9.79,0.00,-5.28,7.45
26075,4.21,0.40,1502,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,10.00,0.00,-5.30,7.45
26075,4.22,0.40,1496,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,10.05,0.00,-5.28,7.45
26184,4.21,0.40,1498,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,10.00,0.00,-5.28,7.45
26311,4.20,0.39,1504,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,9.79,0.00,-5.26,7.45
26311,4.25,0.38,1504,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,9.64,0.00,-5.30,7.45
26423,4.23,0.40,1504,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,10.10,0.00,-5.28,7.45
26544,4.21,0.39,1506,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,9.74,0.00,-5.28,7.45
26544,4.24,0.40,1493,0.00,0.99,0.00,1.0000,20.00,45,0,0,0,0,9.94,0.00,-5.28,7.45
26654,4.23,0.40,1496,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,10.10,0.00,-5.28,7.45
26779,4.23,0.40,1493,0.00,0.99,0.00,1.0000,20.00,45,0,0,0,0,10.10,0.00,-5.26,7.45
26779,4.21,0.40,1499,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,10.00,0.00,-5.28,7.45
26902,4.20,0.38,1497,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,9.59,0.00,-5.26,7.45
27017,4.23,0.41,1490,0.00,0.99,0.00,1.0000,20.50,45,0,0,0,0,10.15,0.00,-5.28,7.45
27017,4.22,0.40,1489,0.00,0.99,0.00,1.0000,20.50,45,0,0,0,0,9.84,0.00,-5.26,7.45
27128,4.24,0.40,1486,0.00,0.99,0.00,1.0000,21.50,45,0,0,0,0,9.79,0.00,-5.26,7.45
27345,4.21,0.40,1489,0.00,0.99,0.00,1.0000,21.00,45,0,0,0,0,9.94,0.00,-5.24,7.45
27345,4.21,0.40,1500,0.00,0.99,0.00,1.0000,20.00,45,0,0,0,0,9.94,0.00,-5.26,7.45
27345,4.21,0.40,1507,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,10.10,0.00,-5.26,7.45
27464,4.20,0.40,1507,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,10.00,0.00,-5.28,7.45
27595,4.19,0.40,1514,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,10.15,0.00,-5.26,7.45
27730,4.24,0.39,1516,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,9.84,0.00,-5.30,7.45
27875,4.23,0.40,1508,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,10.05,0.00,-5.30,7.45
27875,4.23,0.40,1519,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,9.94,0.00,-5.28,7.45
27996,4.23,0.39,1506,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,9.79,0.00,-5.28,7.45
28628,4.21,0.50,1500,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,10.05,0.00,-5.28,7.45
28766,4.22,0.40,1497,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,9.94,0.00,-5.28,7.45
28766,4.21,0.39,1497,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,9.84,0.00,-5.26,7.45
28900,4.23,0.40,1499,0.00,0.99,0.00,1.0000,20.00,45,0,0,0,0,9.94,0.00,-5.28,7.45
28915,4.21,0.40,1504,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,9.89,0.00,-5.26,7.45
29022,4.21,0.38,1511,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,9.53,0.00,-5.28,7.45
29161,4.20,0.39,1519,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,9.74,0.00,-5.28,7.45
29175,4.23,0.40,1502,0.00,0.99,0.00,1.0000,20.00,45,0,0,0,0,10.05,0.00,-5.30,7.45
29315,4.22,0.40,1501,0.00,0.99,0.00,1.0000,20.00,45,0,0,0,0,10.05,0.00,-5.28,7.45
29315,4.25,0.42,1490,0.00,0.99,0.00,1.0000,21.00,45,0,0,0,0,10.41,0.00,-5.26,7.45
29440,4.23,0.41,1489,0.00,0.99,0.00,1.0000,21.00,45,0,0,0,0,10.20,0.00,-5.24,7.45
29553,4.21,0.40,1496,0.00,0.99,0.00,1.0000,20.00,45,0,0,0,0,9.89,0.00,-5.26,7.45
29696,4.20,0.41,1504,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,10.25,0.00,-5.26,7.45
29707,4.22,0.39,1510,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,9.79,0.00,-5.26,7.45
29707,4.22,0.39,1499,0.00,0.99,0.00,1.0000,20.00,45,0,0,0,0,9.79,0.00,-5.28,7.45
29834,4.23,0.41,1493,0.00,0.99,0.00,1.0000,20.50,45,0,0,0,0,10.05,0.00,-5.26,7.45
29954,4.21,0.41,1502,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,10.15,0.00,-5.26,7.45
29954,4.22,0.42,1506,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,10.36,0.00,-5.26,7.45
30067,4.21,0.40,1507,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,10.00,0.00,-5.26,7.45
30193,4.20,0.39,1508,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,9.74,0.00,-5.28,7.45
30207,4.20,0.39,1507,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,9.84,0.00,-5.28,7.45
30329,4.22,0.40,1509,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,10.10,0.00,-5.26,7.45
30583,4.21,0.39,1504,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,9.79,0.00,-5.28,7.45
30583,4.22,0.41,1498,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,10.10,0.00,-5.28,7.45
30596,4.22,0.40,1498,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,9.89,0.00,-5.26,7.45
30596,4.22,0.41,1502,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,10.20,0.00,-5.26,7.45
30725,4.21,0.39,1507,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,9.64,0.00,-5.26,7.45
30725,4.21,0.40,1507,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,10.10,0.00,-5.28,7.45
31122,4.22,0.39,1507,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,9.84,0.00,-5.30,7.45
31122,4.20,0.39,1514,0.00,0.99,0.00,1.0000,18.00,45,0,0,0,0,9.89,0.00,-5.28,7.45
31122,4.21,0.40,1507,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,10.00,0.00,-5.26,7.45
31122,4.21,0.41,1508,0.00,0.99,0.00,1.0000,18.50,45,0,0,0,0,10.10,0.00,-5.28,7.45
31813,4.22,0.39,1498,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,9.79,0.00,-5.28,7.45
31813,4.22,0.40,1500,0.00,0.99,0.00,1.0000,19.00,45,0,0,0,0,10.05,0.00,-5.26,7.45
31955,4.23,0.40,1494,0.00,0.99,0.00,1.0000,19.50,45,0,0,0,0,9.94,0.00,-5.28,7.45
32065,4.22,0.40,1489,0.00,0.99,0.00,1.0000,20.00,46,0,0,0,0,10.00,0.00,-5.26,7.45
32065,4.22,0.41,1497,0.00,0.99,0.00,1.0000,19.50,46,0,0,0,0,10.20,0.00,-5.26,7.45
32174,4.21,0.40,1502,0.00,0.99,0.00,1.0000,19.00,46,0,0,0,0,10.10,0.00,-5.26,7.45
32304,4.21,0.40,1508,0.00,0.99,0.00,1.0000,18.50,46,0,0,0,0,10.00,0.00,-5.28,7.45
32315,4.20,0.40,1511,0.00,0.99,0.00,1.0000,18.50,46,0,0,0,0,10.10,0.00,-5.28,7.45
32420,4.23,0.40,1510,0.00,0.99,0.00,1.0000,18.50,46,0,0,0,0,10.25,0.00,-5.30,7.45
32549,4.24,0.39,1505,0.00,0.99,0.00,1.0000,18.50,46,0,0,0,0,9.89,0.00,-5.28,7.45
32549,4.25,0.40,1509,0.00,0.99,0.00,1.0000,18.50,46,0,0,0,0,10.10,0.00,-5.30,7.45
32787,4.26,0.38,1499,0.00,0.99,0.00,1.0000,19.00,46,0,0,0,0,9.53,0.00,-5.30,7.45
32795,4.26,0.39,1495,0.00,0.99,0.00,1.0000,19.50,46,0,0,0,0,9.84,0.00,-5.28,7.45
32795,4.21,0.40,1494,0.00,0.99,0.00,1.0000,19.50,46,0,0,0,0,9.94,0.00,-5.26,7.45
32922,4.24,0.39,1488,0.00,0.99,0.00,1.0000,20.50,46,0,0,0,0,9.69,0.00,-5.28,7.45
33035,4.21,0.39,1492,0.00,0.99,0.00,1.0000,20.00,46,0,0,0,0,9.64,0.00,-5.26,7.45
33049,4.22,0.39,1499,0.00,0.99,0.00,1.0000,19.00,46,0,0,0,0,9.84,0.00,-5.28,7.45
33149,4.21,0.40,1499,0.00,0.99,0.00,1.0000,19.00,46,0,0,0,0,9.94,0.00,-5.26,7.45
33268,4.23,0.41,1491,0.00,0.99,0.00,1.0000,20.00,46,0,0,0,0,10.10,0.00,-5.28,7.45
33553,4.22,0.41,1490,0.00,0.99,0.00,1.0000,20.00,46,0,0,0,0,10.15,0.00,-5.28,7.45
33566,4.22,0.40,1496,0.00,0.99,0.00,1.0000,19.00,46,0,0,0,0,10.00,0.00,-5.26,7.45
33566,4.22,0.41,1489,0.00,0.99,0.00,1.0000,20.00,46,0,0,0,0,10.10,0.00,-5.26,7.45
33578,4.22,0.51,1498,0.00,0.99,0.00,1.0000,19.00,46,0,0,0,0,10.20,0.00,-5.28,7.45
33819,4.21,0.41,1496,0.00,0.99,0.00,1.0000,19.00,46,0,0,0,0,10.20,0.00,-5.28,7.45
33819,4.22,0.40,1508,0.00,0.99,0.00,1.0000,18.50,46,0,0,0,0,10.00,0.00,-5.28,7.45
33819,4.20,0.41,1514,0.00,0.99,0.00,1.0000,18.50,46,0,0,0,0,10.36,0.00,-5.28,7.45
33960,4.25,0.40,1514,0.00,0.99,0.00,1.0000,18.00,46,0,0,0,0,10.05,0.00,-5.30,7.45
33960,4.25,0.39,1518,0.00,0.99,0.00,1.0000,18.50,46,0,0,0,0,9.89,0.00,-5.30,7.45
34079,4.27,0.39,1507,0.00,0.99,0.00,1.0000,19.00,46,0,0,0,0,9.79,0.00,-5.28,7.45
34221,4.25,0.39,1508,0.00,0.99,0.00,1.0000,18.50,46,0,0,0,0,9.69,0.00,-5.28,7.45
34221,4.27,0.39,1506,0.00,0.99,0.00,1.0000,19.00,46,0,0,0,0,9.79,0.00,-5.28,7.45
34232,4.26,0.39,1499,0.00,0.99,0.00,1.0000,19.50,46,0,0,0,0,9.59,0.00,-5.28,7.45
