Time (msec),Boost Error* (psi),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (1-byte)** (degrees),Final Fueling Base (2-byte)* (lambda),Fine Learning Knock Correction (degrees),IAM (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost (2-byte)** (psi relative sea level),Throttle Opening Angle (%)
80216,5.36,0.24,953,0.00,0.95,0.00,1.0000,16.50,145,3,5,4,51,3.77,0.00,-5.12,3.14
80248,5.35,0.26,934,0.00,0.96,0.00,1.0000,16.50,145,3,5,4,51,4.00,0.00,-5.10,3.14
80388,5.37,0.26,922,0.00,0.96,0.00,1.0000,16.50,145,3,5,4,51,3.94,0.00,-5.07,3.14
80435,5.35,0.28,910,0.00,0.96,0.00,1.0000,16.50,145,3,5,4,51,4.26,0.00,-5.03,3.14
80435,5.37,0.28,889,0.00,0.95,0.00,1.0000,16.50,145,3,5,4,51,4.18,0.00,-5.01,3.14
80591,5.36,0.28,873,0.00,0.95,0.00,1.0000,16.50,145,3,5,4,51,4.15,0.00,-4.97,3.14
80638,5.34,0.29,869,0.00,0.95,0.00,1.0000,16.50,145,3,5,4,51,4.05,0.00,-4.93,3.14
80638,5.30,0.27,852,0.00,0.95,0.00,1.0000,16.50,145,3,5,4,51,3.89,0.00,-4.91,3.14
80794,5.31,0.29,849,0.00,0.95,0.00,1.0000,16.50,145,3,5,4,51,4.05,0.00,-4.89,3.14
80841,5.28,0.26,835,0.00,0.95,0.00,1.0000,16.50,145,3,5,4,51,3.63,0.00,-4.85,3.14
80982,5.24,0.24,839,0.00,0.95,0.00,1.0000,16.50,145,3,5,4,51,3.31,0.00,-4.81,3.14
81029,5.20,0.24,774,0.00,0.95,0.00,1.0000,16.50,145,3,5,4,51,3.33,0.00,-4.81,3.14
81029,5.19,0.23,840,0.00,0.95,0.00,1.0000,16.50,147,3,5,4,51,3.27,0.00,-4.81,3.14
81170,5.16,0.27,837,0.00,0.95,0.00,1.0000,16.50,147,3,5,4,51,3.74,0.00,-4.81,3.14
81216,5.17,0.27,842,0.00,0.95,0.00,1.0000,16.50,147,3,5,4,51,3.79,0.00,-4.81,3.14
81216,5.12,0.29,824,0.00,0.95,0.00,1.0000,16.50,147,3,5,4,51,4.02,0.00,-4.81,3.14
81357,5.15,0.28,830,0.00,0.95,0.00,1.0000,16.50,147,3,5,4,51,3.89,0.00,-4.83,3.14
81404,5.16,0.27,822,0.00,0.95,0.00,1.0000,16.50,147,3,5,4,51,3.74,0.00,-4.78,3.14
81544,5.13,0.26,830,0.00,0.95,0.00,1.0000,16.50,147,3,5,4,51,3.57,0.00,-4.78,3.14
81591,5.10,0.23,823,0.00,0.95,0.00,1.0000,16.50,147,3,5,4,51,3.20,0.00,-4.78,3.14
81591,5.11,0.22,830,0.00,0.95,0.00,1.0000,16.50,147,3,5,4,51,3.02,0.00,-4.80,3.14
81732,5.09,0.23,826,0.00,0.95,0.00,1.0000,16.50,147,3,5,4,51,3.11,0.00,-4.78,3.14
81778,5.08,0.25,836,0.00,0.95,0.00,1.0000,16.50,147,3,5,4,51,3.50,0.00,-4.80,3.14
81794,5.08,0.26,832,0.00,0.95,0.00,1.0000,16.50,147,3,5,4,51,3.66,0.00,-4.80,3.14
81951,5.08,0.28,828,0.00,0.95,0.00,1.0000,16.50,147,3,5,4,51,3.84,0.00,-4.80,3.14
81982,5.11,0.27,811,0.00,0.95,0.00,1.0000,16.50,147,3,5,4,51,3.69,0.00,-4.80,3.14
82029,5.12,0.26,818,0.00,0.95,0.00,1.0000,16.50,147,3,5,4,51,3.59,0.00,-4.76,3.14
82170,5.08,0.25,809,0.00,0.95,0.00,1.0000,16.50,147,3,5,4,51,3.31,0.00,-4.76,3.14
82185,5.08,0.25,822,0.00,0.95,0.00,1.0000,16.50,147,3,5,4,51,3.48,0.00,-4.78,3.14
82325,5.00,0.26,820,0.00,0.95,0.00,1.0000,16.50,147,3,5,4,51,3.59,0.00,-4.76,3.14
82357,5.02,0.26,825,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,3.64,0.00,-4.78,3.14
82497,5.03,0.25,818,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,3.43,0.00,-4.76,3.14
82544,5.02,0.26,822,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,3.54,0.00,-4.76,3.14
82544,5.01,0.26,826,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,3.52,0.00,-4.78,3.14
82701,5.00,0.25,830,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,3.47,0.00,-4.78,3.14
82748,4.99,0.27,828,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,3.66,0.00,-4.80,3.14
82748,5.00,0.25,838,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,3.52,0.00,-4.80,3.14
82919,5.03,0.28,833,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,3.87,0.00,-4.80,3.14
82982,5.02,0.26,846,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,3.64,0.00,-4.80,3.14
82982,5.02,0.26,843,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,3.64,0.00,-4.81,3.14
83044,5.04,0.26,846,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,3.61,0.00,-4.81,3.14
83185,5.02,0.25,845,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,3.52,0.00,-4.81,3.14
83185,5.04,0.27,850,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,3.50,0.00,-4.83,3.14
83325,5.07,0.26,845,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,3.72,0.00,-4.83,3.14
83388,5.05,0.27,851,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,3.79,0.00,-4.85,3.14
83513,5.07,0.27,846,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,3.79,0.00,-4.83,3.14
83560,5.07,0.28,852,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,3.82,0.00,-4.83,3.14
83560,5.07,0.25,849,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,3.67,0.00,-4.83,3.14
83716,5.06,0.24,856,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,3.43,0.00,-4.83,3.14
83747,5.08,0.23,852,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,3.26,0.00,-4.83,3.14
83888,5.09,0.21,854,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,3.00,0.00,-4.83,3.14
83935,5.06,0.20,860,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,2.84,0.00,-4.85,3.14
83935,5.04,0.24,854,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,3.45,0.00,-4.87,3.14
84014,5.06,0.24,862,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,3.45,0.00,-4.87,3.14
84138,5.05,0.25,847,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,3.57,0.00,-4.87,3.14
84138,5.10,0.27,848,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,3.82,0.00,-4.87,3.14
84294,5.08,0.26,844,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,3.89,0.00,-4.83,3.14
84294,5.08,0.24,840,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,3.45,0.00,-4.83,3.14
84357,5.09,0.27,832,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,3.58,0.00,-4.83,3.14
84514,5.07,0.31,831,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,3.87,0.00,-4.81,3.53
84560,5.05,0.32,822,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,4.21,0.00,-4.81,3.92
84685,5.00,0.34,816,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,4.48,0.00,-4.81,3.92
84747,4.84,0.35,804,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,4.51,0.00,-4.78,3.92
84763,4.82,0.36,797,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,4.71,0.00,-4.78,3.92
84903,4.68,0.32,791,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,4.66,0.00,-4.74,3.92
84966,4.52,0.31,798,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,4.10,0.00,-4.74,3.92
84966,4.40,0.31,816,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,4.23,0.00,-4.74,3.53
85014,4.36,0.27,836,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,3.95,0.00,-4.78,3.14
85170,4.41,0.26,850,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,3.77,0.00,-4.80,3.92
85185,4.52,0.30,861,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,4.05,0.00,-4.85,3.92
85325,4.52,0.31,859,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,4.45,0.00,-4.87,3.92
85388,4.49,0.30,868,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,4.60,0.00,-4.87,3.92
85388,4.45,0.29,878,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,4.18,0.00,-4.87,3.92
85544,4.41,0.30,898,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,4.48,0.00,-4.89,3.92
85592,4.41,0.30,899,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,4.45,0.00,-4.91,3.92
85592,4.40,0.29,918,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,4.51,0.00,-4.93,3.92
85763,4.42,0.25,922,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,4.18,0.00,-4.97,3.14
85810,4.50,0.24,929,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,3.79,0.00,-4.99,3.53
85810,4.68,0.27,932,0.00,1.07,0.00,1.0000,17.00,147,3,5,4,51,4.23,0.00,-5.01,3.92
85981,4.73,0.28,930,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,4.31,0.00,-5.03,3.92
86013,4.73,0.29,937,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,4.48,0.00,-5.03,3.92
86044,4.75,0.29,928,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,4.51,0.00,-5.03,3.92
86184,4.71,0.29,930,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,4.42,0.00,-5.01,3.92
86248,4.72,0.28,920,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,4.26,0.00,-5.01,3.92
86248,4.69,0.28,925,0.00,0.95,0.00,1.0000,17.00,147,3,5,4,51,4.38,0.00,-4.99,3.53
86388,4.70,0.24,924,0.00,0.95,0.00,1.0000,17.00,149,3,5,4,51,3.65,0.00,-4.99,3.14
86466,4.77,0.24,922,0.00,0.95,0.00,1.0000,17.00,149,3,5,4,51,3.74,0.00,-4.99,3.14
86466,4.96,0.25,924,0.00,0.96,0.00,1.0000,17.00,149,3,5,4,51,3.66,0.00,-5.01,3.14
86638,5.03,0.24,919,0.00,0.96,0.00,1.0000,17.00,149,3,5,4,51,3.77,0.00,-5.01,3.14
86686,5.14,0.24,917,0.00,0.96,0.00,1.0000,17.00,149,3,5,4,51,3.64,0.00,-5.03,3.14
86686,5.17,0.23,905,0.00,0.96,0.00,1.0000,17.00,149,3,5,4,51,3.52,0.00,-5.01,3.14
86857,5.22,0.25,898,0.00,0.96,0.00,1.0000,17.00,149,3,5,4,51,3.72,0.00,-4.99,3.14
86904,5.24,0.26,877,0.00,0.96,0.00,1.0000,17.00,149,3,5,4,51,3.72,0.00,-4.97,3.14
87028,5.26,0.27,839,0.00,0.96,0.00,1.0000,17.00,149,3,5,4,51,3.82,0.00,-4.91,3.14
87028,5.29,0.28,864,0.00,0.96,0.00,1.0000,17.00,149,3,5,4,51,3.89,0.00,-4.95,3.14
87075,5.27,0.28,818,0.00,0.96,0.00,1.0000,17.00,149,3,5,4,51,3.74,0.00,-4.81,3.53
87201,5.26,0.31,794,0.00,0.96,0.00,1.0000,17.00,149,3,5,4,51,3.74,0.00,-4.78,3.92
87247,5.10,0.36,791,0.00,0.95,0.00,1.0000,17.00,149,3,5,4,51,4.40,0.00,-4.74,3.92
87388,5.01,0.36,768,0.00,0.95,0.00,1.0000,17.00,149,3,5,4,51,4.66,0.00,-4.74,3.92
87435,4.78,0.34,770,0.00,0.88,0.00,1.0000,17.00,149,3,5,4,51,4.40,0.00,-4.74,3.92
87435,4.58,0.33,761,0.00,0.90,0.00,1.0000,17.00,149,3,5,4,51,4.16,0.00,-4.74,3.14
87575,4.44,0.30,716,0.00,0.99,0.00,1.0000,17.00,149,3,5,4,51,3.84,0.00,-4.74,3.92
87638,4.46,0.32,763,0.00,0.99,0.00,1.0000,17.00,149,3,5,4,51,4.05,0.00,-4.74,3.92
87638,4.43,0.34,767,0.00,0.99,0.00,1.0000,20.50,149,3,5,4,51,4.37,0.00,-4.74,3.92
87810,4.34,0.33,769,0.00,0.99,0.00,1.0000,19.50,149,3,5,4,51,4.40,0.00,-4.74,3.92
87841,4.26,0.34,779,0.00,0.99,0.00,1.0000,18.00,149,3,5,4,51,4.37,0.00,-4.74,3.92
87857,4.23,0.33,779,0.00,0.99,0.00,1.0000,18.00,149,3,5,4,51,4.27,0.00,-4.74,3.92
88013,4.21,0.31,797,0.00,0.99,0.00,1.0000,16.50,149,3,5,4,51,4.12,0.00,-4.74,3.92
88060,4.16,0.33,802,0.00,0.99,0.00,1.0000,16.00,149,3,5,4,51,4.48,0.00,-4.74,3.92
88200,4.18,0.30,821,0.00,0.99,0.00,1.0000,14.50,149,3,5,4,51,4.13,0.00,-4.74,3.92
88248,4.16,0.32,823,0.00,0.99,0.00,1.0000,15.00,149,3,5,4,51,4.35,0.00,-4.76,3.92
88248,4.20,0.31,829,0.00,0.99,0.00,1.0000,14.50,149,3,5,4,51,4.26,0.00,-4.81,3.92
88372,4.20,0.34,811,0.00,0.99,0.00,1.0000,17.00,149,3,5,4,51,4.60,0.00,-4.80,3.92
88434,4.29,0.33,818,0.00,0.99,0.00,1.0000,16.50,149,3,5,4,51,4.54,0.00,-4.80,3.92
88434,4.27,0.32,824,0.00,0.99,0.00,1.0000,16.00,149,3,5,4,51,4.46,0.00,-4.76,3.92
88591,4.25,0.30,847,0.00,0.99,0.00,1.0000,13.50,149,3,5,4,51,4.21,0.00,-4.78,3.53
88638,4.26,0.25,857,0.00,0.99,0.00,1.0000,13.50,149,3,5,4,51,3.92,0.00,-4.80,3.14
88747,4.47,0.24,865,0.00,1.13,0.00,1.0000,13.00,149,3,5,4,51,3.47,0.00,-4.87,3.53
88747,4.64,0.27,847,0.00,0.99,0.00,1.0000,16.00,149,3,5,4,51,3.52,0.00,-4.87,3.92
88841,4.74,0.31,829,0.00,1.00,0.00,1.0000,17.50,149,3,5,4,51,4.10,0.00,-4.87,3.92
88919,4.74,0.34,810,0.00,0.99,0.00,1.0000,19.50,149,3,5,4,51,4.54,0.00,-4.83,3.92
89044,4.65,0.34,798,0.00,0.99,0.00,1.0000,20.50,149,3,5,4,51,4.54,0.00,-4.80,3.92
89060,4.44,0.35,784,0.00,0.99,0.00,1.0000,20.50,149,3,5,4,51,4.60,0.00,-4.76,4.31
89201,4.39,0.34,775,0.00,0.99,0.00,1.0000,20.50,149,3,5,4,51,4.45,0.00,-4.74,3.92
89263,4.29,0.37,768,0.00,0.99,0.00,1.0000,20.50,149,3,5,4,51,4.72,0.00,-4.74,3.92
89263,4.19,0.35,783,0.00,0.99,0.00,1.0000,19.00,149,3,5,4,51,4.60,0.00,-4.74,3.53
89404,4.16,0.31,798,0.00,0.99,0.00,1.0000,17.50,149,3,5,4,51,4.06,0.00,-4.74,2.75
89450,4.24,0.24,819,0.00,0.99,0.00,1.0000,16.00,149,3,5,4,51,3.26,0.00,-4.74,3.14
89497,4.39,0.23,826,0.00,1.12,0.00,1.0000,15.50,149,3,5,4,51,3.20,0.00,-4.74,3.14
89622,4.63,0.27,827,0.00,0.99,0.00,1.0000,16.00,149,3,5,4,51,3.68,0.00,-4.78,4.31
89685,4.59,0.34,811,0.00,0.99,0.00,1.0000,17.00,149,3,5,4,51,4.63,0.00,-4.81,4.31
89841,4.47,0.34,809,0.00,0.99,0.00,1.0000,17.50,149,3,5,4,51,4.60,0.00,-4.80,3.92
89888,4.42,0.33,800,0.00,0.99,0.00,1.0000,16.50,149,3,5,4,51,4.46,0.00,-4.76,3.92
89888,4.36,0.26,812,0.00,0.99,0.00,1.0000,17.50,149,3,5,4,51,3.57,0.00,-4.76,2.75
89903,4.39,0.23,815,0.00,0.99,0.00,1.0000,16.00,149,3,5,4,51,3.16,0.00,-4.74,3.14
90059,4.64,0.24,824,0.00,1.15,0.00,1.0000,16.50,149,3,5,4,51,3.26,0.00,-4.76,3.53
90122,4.74,0.28,876,0.00,1.00,0.00,1.0000,15.00,149,3,5,4,51,3.82,0.00,-4.78,3.53
90122,4.83,0.29,810,0.00,1.00,0.00,1.0000,17.50,149,3,5,4,51,3.89,0.00,-4.78,3.53
90279,4.85,0.31,803,0.00,1.00,0.00,1.0000,17.00,149,3,5,4,51,4.10,0.00,-4.76,3.53
90325,4.89,0.29,810,0.00,1.00,0.00,1.0000,17.50,149,3,5,4,51,3.89,0.00,-4.78,3.53
90466,4.86,0.29,808,0.00,1.00,0.00,1.0000,16.50,149,3,5,4,51,3.92,0.00,-4.74,3.53
90513,4.88,0.29,803,0.00,1.00,0.00,1.0000,16.00,149,3,5,4,51,3.87,0.00,-4.76,3.53
90513,4.88,0.29,809,0.00,1.00,0.00,1.0000,16.00,149,3,5,4,51,3.87,0.00,-4.76,3.53
90653,4.89,0.28,797,0.00,1.00,0.00,1.0000,17.00,149,3,5,4,51,3.77,0.00,-4.74,3.53
90731,4.85,0.30,798,0.00,1.00,0.00,1.0000,16.50,149,3,5,4,51,3.84,0.00,-4.76,3.14
90731,4.85,0.29,780,0.00,1.00,0.00,1.0000,16.50,149,3,5,4,51,3.82,0.00,-4.74,3.53
90904,4.80,0.30,762,0.00,0.99,0.00,1.0000,17.50,149,3,5,4,51,3.84,0.00,-4.74,3.53
90904,4.84,0.29,782,0.00,0.99,0.00,1.0000,16.00,149,3,5,4,51,3.82,0.00,-4.74,3.53
90934,4.78,0.31,766,0.00,0.99,0.00,1.0000,16.00,149,3,5,4,51,3.95,0.00,-4.74,3.53
90997,4.68,0.33,752,0.00,0.99,0.00,1.0000,14.50,149,3,5,4,51,4.10,0.00,-4.74,3.53
91153,4.66,0.34,746,0.00,0.99,0.00,1.0000,15.00,149,3,5,4,51,4.05,0.00,-4.74,3.53
91153,4.49,0.33,744,0.00,0.99,0.00,1.0000,15.00,149,3,5,4,51,4.27,0.00,-4.74,3.53
91294,4.46,0.33,748,0.00,0.99,0.00,1.0000,14.50,149,3,5,4,51,4.05,0.00,-4.74,3.53
91341,4.41,0.34,754,0.00,0.99,0.00,1.0000,14.00,149,3,5,4,51,4.24,0.00,-4.74,3.53
91482,4.40,0.32,769,0.00,0.99,0.00,1.0000,13.00,149,3,5,4,51,4.05,0.00,-4.74,3.53
91528,4.38,0.32,772,0.00,0.99,0.00,1.0000,12.50,149,3,5,4,51,4.07,0.00,-4.74,3.53
91528,4.40,0.29,777,0.00,0.99,0.00,1.0000,12.00,149,3,5,4,51,3.79,0.00,-4.74,3.53
91669,4.41,0.30,773,0.00,0.99,0.00,1.0000,11.50,149,3,5,4,51,3.90,0.00,-4.74,3.53
91716,4.43,0.30,780,0.00,0.99,0.00,1.0000,12.00,149,3,5,4,51,3.79,0.00,-4.74,3.53
91716,4.44,0.31,792,0.00,0.99,0.00,1.0000,11.50,149,3,5,4,51,4.00,0.00,-4.74,3.53
91888,4.46,0.31,786,0.00,0.99,0.00,1.0000,11.50,149,3,5,4,51,4.00,0.00,-4.74,3.53
91935,4.51,0.30,790,0.00,0.99,0.00,1.0000,9.50,149,3,5,4,51,3.95,0.00,-4.74,3.53
91951,4.50,0.31,797,0.00,0.99,0.00,1.0000,11.00,149,3,5,4,51,4.05,0.00,-4.74,3.53
92106,4.51,0.31,805,0.00,0.99,0.00,1.0000,9.00,149,3,5,4,51,4.15,0.00,-4.74,3.53
92153,4.49,0.30,792,0.00,0.99,0.00,1.0000,9.50,149,3,5,4,51,3.97,0.00,-4.74,3.53
92169,4.51,0.30,800,0.00,0.99,0.00,1.0000,9.00,149,3,5,4,51,4.00,0.00,-4.74,3.53
92325,4.52,0.31,792,0.00,0.99,0.00,1.0000,9.50,149,3,5,4,51,4.05,0.00,-4.74,3.53
92387,4.51,0.30,807,0.00,0.99,0.00,1.0000,9.00,149,3,5,4,51,4.00,0.00,-4.74,3.53
92387,4.50,0.30,802,0.00,0.99,0.00,1.0000,9.50,149,3,5,4,51,3.97,0.00,-4.74,3.53
92544,4.51,0.29,813,0.00,0.99,0.00,1.0000,9.00,149,3,5,4,51,3.97,0.00,-4.76,3.53
92591,4.51,0.28,802,0.00,0.99,0.00,1.0000,9.00,149,3,5,4,51,3.69,0.00,-4.74,3.53
92747,4.56,0.28,811,0.00,0.99,0.00,1.0000,9.00,149,3,5,4,51,3.79,0.00,-4.76,3.53
92794,4.61,0.29,798,0.00,0.99,0.00,1.0000,9.50,149,3,5,4,51,3.84,0.00,-4.74,3.53
92794,4.61,0.30,794,0.00,0.99,0.00,1.0000,9.50,149,3,5,4,51,3.95,0.00,-4.74,3.53
92934,4.59,0.30,794,0.00,0.99,0.00,1.0000,9.50,149,3,5,4,51,4.02,0.00,-4.74,3.53
92997,4.63,0.30,802,0.00,0.99,0.00,1.0000,9.00,149,3,5,4,51,3.92,0.00,-4.74,3.53
92997,4.60,0.29,804,0.00,0.99,0.00,1.0000,9.00,149,3,5,4,51,4.10,0.00,-4.74,3.53
93122,4.65,0.31,799,0.00,0.99,0.00,1.0000,9.50,149,3,5,4,51,3.95,0.00,-4.76,3.53
93185,4.69,0.31,790,0.00,0.99,0.00,1.0000,10.00,149,3,5,4,51,4.10,0.00,-4.74,3.53
93185,4.67,0.30,791,0.00,0.99,0.00,1.0000,10.00,149,3,5,4,51,4.02,0.00,-4.74,3.53
93325,4.66,0.31,790,0.00,0.99,0.00,1.0000,10.00,149,3,5,4,51,4.02,0.00,-4.74,3.53
93341,4.68,0.30,785,0.00,0.99,0.00,1.0000,10.00,149,3,5,4,51,3.89,0.00,-4.74,3.53
93403,4.66,0.31,780,0.00,0.99,0.00,1.0000,13.00,149,3,5,4,51,3.97,0.00,-4.74,3.53
93575,4.66,0.31,781,0.00,0.99,0.00,1.0000,13.00,149,3,5,4,51,4.02,0.00,-4.74,3.53
93622,4.66,0.31,775,0.00,0.99,0.00,1.0000,12.50,149,3,5,4,51,3.97,0.00,-4.74,3.53
93622,4.66,0.29,776,0.00,0.99,0.00,1.0000,13.00,149,3,5,4,51,3.77,0.00,-4.74,3.53
93778,4.66,0.28,775,0.00,0.99,0.00,1.0000,12.50,149,3,5,4,51,3.66,0.00,-4.74,3.53
93825,4.66,0.28,780,0.00,0.99,0.00,1.0000,13.00,149,3,5,4,51,3.64,0.00,-4.74,3.53
93825,4.66,0.30,784,0.00,0.99,0.00,1.0000,12.50,149,3,5,4,51,3.74,0.00,-4.74,3.53
93903,4.69,0.29,770,0.00,0.99,0.00,1.0000,13.50,149,3,5,4,51,3.64,0.00,-4.74,3.53
94075,4.67,0.31,776,0.00,0.99,0.00,1.0000,13.50,149,3,5,4,51,3.95,0.00,-4.74,3.53
94107,4.67,0.30,766,0.00,0.99,0.00,1.0000,14.00,149,3,5,4,51,3.82,0.00,-4.74,3.53
94247,4.69,0.30,771,0.00,0.99,0.00,1.0000,13.50,149,3,5,4,51,3.87,0.00,-4.74,3.53
94294,4.66,0.30,765,0.00,0.99,0.00,1.0000,14.50,149,3,5,4,51,3.87,0.00,-4.74,3.53
94310,4.66,0.30,708,0.00,0.99,0.00,1.0000,14.00,149,3,5,4,51,3.79,0.00,-4.74,3.53
94451,4.66,0.30,760,0.00,0.99,0.00,1.0000,14.00,149,3,5,4,51,3.89,0.00,-4.74,3.53
94497,4.66,0.31,757,0.00,0.99,0.00,1.0000,14.50,149,3,5,4,51,3.92,0.00,-4.74,3.53
94497,4.62,0.31,757,0.00,0.99,0.00,1.0000,14.50,149,3,5,4,51,3.95,0.00,-4.74,3.53
94653,4.63,0.30,761,0.00,0.99,0.00,1.0000,14.00,149,3,5,4,51,3.84,0.00,-4.74,3.53
94716,4.61,0.30,760,0.00,0.99,0.00,1.0000,14.00,149,3,5,4,51,3.74,0.00,-4.74,3.53
94716,4.62,0.30,758,0.00,0.99,0.00,1.0000,14.00,149,3,5,4,51,3.74,0.00,-4.74,3.53
94887,4.61,0.30,766,0.00,0.99,0.00,1.0000,14.00,149,3,5,4,51,3.77,0.00,-4.74,3.53
94903,4.62,0.29,755,0.00,0.99,0.00,1.0000,14.50,149,3,5,4,51,3.64,0.00,-4.74,3.14
95059,4.61,0.30,766,0.00,0.99,0.00,1.0000,14.00,151,3,5,4,51,3.67,0.00,-4.74,3.14
95138,4.63,0.29,762,0.00,0.99,0.00,1.0000,12.50,151,3,5,4,51,3.69,0.00,-4.74,3.14
95154,4.64,0.29,771,0.00,0.99,0.00,1.0000,12.00,151,3,5,4,51,3.77,0.00,-4.74,3.14
95154,4.64,0.29,760,0.00,0.99,0.00,1.0000,12.50,151,3,5,4,51,3.72,0.00,-4.74,3.14
95325,4.66,0.29,707,0.00,0.99,0.00,1.0000,12.50,151,3,5,4,51,3.69,0.00,-4.74,3.14
95356,4.66,0.28,762,0.00,0.99,0.00,1.0000,12.50,151,3,5,4,51,3.59,0.00,-4.74,3.14
95372,4.66,0.29,760,0.00,0.99,0.00,1.0000,12.50,151,3,5,4,51,3.52,0.00,-4.74,3.14
95543,4.66,0.28,752,0.00,0.99,0.00,1.0000,13.00,151,3,5,4,51,3.62,0.00,-4.74,3.14
95575,4.58,0.29,754,0.00,0.99,0.00,1.0000,13.00,151,3,5,4,51,3.64,0.00,-4.74,3.14
95622,4.53,0.30,757,0.00,0.99,0.00,1.0000,13.00,151,3,5,4,51,3.84,0.00,-4.74,3.14
95762,4.49,0.27,705,0.00,0.99,0.00,1.0000,12.50,151,3,5,4,51,3.50,0.00,-4.74,3.14
95762,4.48,0.31,830,0.00,0.99,0.00,1.0000,11.50,151,3,5,4,51,3.97,0.00,-4.74,3.14
95919,4.51,0.29,777,0.00,0.99,0.00,1.0000,11.50,151,3,5,4,51,3.92,0.00,-4.74,3.14
95935,4.51,0.30,766,0.00,0.99,0.00,1.0000,12.50,151,3,5,4,51,3.82,0.00,-4.74,3.14
95966,4.56,0.28,768,0.00,0.99,0.00,1.0000,12.00,151,3,5,4,51,3.59,0.00,-4.74,3.14
96137,4.56,0.28,784,0.00,0.99,0.00,1.0000,11.00,151,3,5,4,51,3.69,0.00,-4.74,3.14
96169,4.57,0.26,777,0.00,0.99,0.00,1.0000,11.50,151,3,5,4,51,3.33,0.00,-4.74,3.14
96169,4.61,0.29,784,0.00,0.99,0.00,1.0000,11.00,151,3,5,4,51,3.84,0.00,-4.74,3.14
96341,4.64,0.29,774,0.00,0.99,0.00,1.0000,12.00,151,3,5,4,51,3.69,0.00,-4.74,3.14
96403,4.66,0.29,781,0.00,0.99,0.00,1.0000,11.50,151,3,5,4,51,3.74,0.00,-4.74,3.14
96403,4.66,0.29,768,0.00,0.99,0.00,1.0000,12.00,151,3,5,4,51,3.66,0.00,-4.74,3.14
96575,4.66,0.29,768,0.00,0.99,0.00,1.0000,12.00,151,3,5,4,51,3.66,0.00,-4.74,3.14
